Type,Death Benefit,Age,Premium,Loading,Profit,Expenses,Year,Intervention,Mortality,Reduction
T20,50000,26,174.7512772,0.4,-2167.601941,3,2024,TRUE,7,2
T20,50000,35,254.8068162,0.4,-1162.709171,3,2024,TRUE,7,2
T20,50000,45,829.6955835,0.4,2854.754828,3,2024,TRUE,7,2
T20,50000,55,2840.494711,0.4,14530.36027,3,2024,TRUE,7,2
T20,100000,26,251.9872279,0.4,-1685.406768,3,2024,TRUE,7,2
T20,100000,35,427.3302225,0.4,-457.6465532,3,2024,TRUE,7,2
T20,100000,45,1559.675226,0.4,7504.307837,3,2024,TRUE,7,2
T20,100000,55,5566.492433,0.4,30800.85183,3,2024,TRUE,7,2
T20,250000,26,483.4615343,0.4,-1501.20642,3,2024,TRUE,7,2
T20,250000,35,921.2948298,0.4,1566.502012,3,2024,TRUE,7,2
T20,250000,45,3749.614155,0.4,21452.96686,3,2024,TRUE,7,2
T20,250000,55,13744.4856,0.4,79612.3265,3,2024,TRUE,7,2
T20,500000,26,869.2520449,0.4,-1194.205839,3,2024,TRUE,7,2
T20,500000,35,1744.569175,0.4,4940.082954,3,2024,TRUE,7,2
T20,500000,45,7399.51237,0.4,44700.73191,3,2024,TRUE,7,2
T20,500000,55,27374.4742,0.4,160964.7843,3,2024,TRUE,7,2
T20,1000000,26,1640.833066,0.4,-580.2046772,3,2024,TRUE,7,2
T20,1000000,35,3391.117866,0.4,11687.24484,3,2024,TRUE,7,2
T20,1000000,45,14699.3088,0.4,91196.26199,3,2024,TRUE,7,2
T20,1000000,55,54634.45141,0.4,323669.6999,3,2024,TRUE,7,2
T20,2000000,26,3183.995109,0.4,647.797646,3,2024,TRUE,7,2
T20,2000000,35,6684.215248,0.4,25181.56861,3,2024,TRUE,7,2
T20,2000000,45,29298.90166,0.4,184187.3222,3,2024,TRUE,7,2
T20,2000000,55,109154.4058,0.4,649079.531,3,2024,TRUE,7,2
SPWL,50000,26,1940.395202,0.4,-1399.55,3,2024,TRUE,7,2
SPWL,50000,35,3139.684563,0.4,-548.86,3,2024,TRUE,7,2
SPWL,50000,45,6841.211478,0.4,2045.86,3,2024,TRUE,7,2
SPWL,50000,55,15327.35261,0.4,7682.82,3,2024,TRUE,7,2
SPWL,100000,26,3071.195952,0.4,-970.69,3,2024,TRUE,7,2
SPWL,100000,35,5478.90664,0.4,737.19,3,2024,TRUE,7,2
SPWL,100000,45,12911.35341,0.4,5947.43,3,2024,TRUE,7,2
SPWL,100000,55,29957.53564,0.4,17271.81,3,2024,TRUE,7,2
SPWL,250000,26,6463.5982,0.4,315.88,3,2024,TRUE,7,2
SPWL,250000,35,12496.57287,0.4,4595.32,3,2024,TRUE,7,2
SPWL,250000,45,31121.7792,0.4,17652.15,3,2024,TRUE,7,2
SPWL,250000,55,73848.08475,0.4,46038.76,3,2024,TRUE,7,2
SPWL,500000,26,12117.60195,0.4,2460.15,3,2024,TRUE,7,2
SPWL,500000,35,24192.68326,0.4,11025.53,3,2024,TRUE,7,2
SPWL,500000,45,61472.48886,0.4,37160.00,3,2024,TRUE,7,2
SPWL,500000,55,146998.9999,0.4,93983.69,3,2024,TRUE,7,2
SPWL,1000000,26,23425.60944,0.4,6748.70,3,2024,TRUE,7,2
SPWL,1000000,35,47584.90404,0.4,23885.97,3,2024,TRUE,7,2
SPWL,1000000,45,122173.9082,0.4,76175.71,3,2024,TRUE,7,2
SPWL,1000000,55,293300.8302,0.4,189873.55,3,2024,TRUE,7,2
SPWL,2000000,26,46041.62443,0.4,15325.80,3,2024,TRUE,7,2
SPWL,2000000,35,94369.34559,0.4,49606.83,3,2024,TRUE,7,2
SPWL,2000000,45,243576.7468,0.4,154207.12,3,2024,TRUE,7,2
SPWL,2000000,55,585904.4909,0.4,381653.26,3,2024,TRUE,7,2
