Type,Death Benefit,Age,Premium,Loading,Profit,Expenses,Year,Intervention,Mortality,Reduction
T20,50000,26,107.8179966,0.3,-337.1604828,1,2014,TRUE,8,2
T20,50000,35,214.73384,0.3,657.8215592,1,2014,TRUE,8,2
T20,50000,45,882.8459638,0.3,5372.979836,1,2014,TRUE,8,2
T20,50000,55,2956.102716,0.3,17321.04725,1,2014,TRUE,8,2
T20,100000,26,191.9010521,0.3,176.3576492,1,2014,TRUE,8,2
T20,100000,35,449.9854763,0.3,1983.465342,1,2014,TRUE,8,2
T20,100000,45,1742.06712,0.3,11202.8559,1,2014,TRUE,8,2
T20,100000,55,5885.108893,0.3,35085.28496,1,2014,TRUE,8,2
T20,250000,26,444.5387836,0.3,1132.278991,1,2014,TRUE,8,2
T20,250000,35,1089.588134,0.3,5649.479377,1,2014,TRUE,8,2
T20,250000,45,4319.730588,0.3,28692.4841,1,2014,TRUE,8,2
T20,250000,55,14672.12742,0.3,88377.99808,1,2014,TRUE,8,2
T20,500000,26,865.6016694,0.3,2725.481227,1,2014,TRUE,8,2
T20,500000,35,2155.592563,0.3,11759.50277,1,2014,TRUE,8,2
T20,500000,45,8615.836368,0.3,57841.86442,1,2014,TRUE,8,2
T20,500000,55,29317.15831,0.3,177199.1866,1,2014,TRUE,8,2
T20,1000000,26,1707.727441,0.3,5911.8857,1,2014,TRUE,8,2
T20,1000000,35,4287.601422,0.3,23979.54955,1,2014,TRUE,8,2
T20,1000000,45,17208.04793,0.3,116140.6251,1,2014,TRUE,8,2
T20,1000000,55,58607.22008,0.3,354841.5637,1,2014,TRUE,8,2
T20,2000000,26,3391.978984,0.3,12284.69465,1,2014,TRUE,8,2
T20,2000000,35,8551.619139,0.3,48419.64312,1,2014,TRUE,8,2
T20,2000000,45,34392.47105,0.3,232738.1464,1,2014,TRUE,8,2
T20,2000000,55,117187.3436,0.3,710126.3178,1,2014,TRUE,8,2
SPWL,50000,26,2062.284284,0.3,446.25,1,2014,TRUE,8,2
SPWL,50000,35,4147.317734,0.3,1710.00,1,2014,TRUE,8,2
SPWL,50000,45,10225.55984,0.3,5332.28,1,2014,TRUE,8,2
SPWL,50000,55,20723.09425,0.3,10726.07,1,2014,TRUE,8,2
SPWL,100000,26,3882.817667,0.3,1352.97,1,2014,TRUE,8,2
SPWL,100000,35,8056.888121,0.3,3882.90,1,2014,TRUE,8,2
SPWL,100000,45,20226.32535,0.3,11135.39,1,2014,TRUE,8,2
SPWL,100000,55,41249.53748,0.3,21939.07,1,2014,TRUE,8,2
SPWL,250000,26,9344.417818,0.3,4073.10,1,2014,TRUE,8,2
SPWL,250000,35,19785.59928,0.3,10401.61,1,2014,TRUE,8,2
SPWL,250000,45,50228.62188,0.3,28544.72,1,2014,TRUE,8,2
SPWL,250000,55,102828.8672,0.3,55578.08,1,2014,TRUE,8,2
SPWL,500000,26,18447.08474,0.3,8606.67,1,2014,TRUE,8,2
SPWL,500000,35,39333.45121,0.3,21266.12,1,2014,TRUE,8,2
SPWL,500000,45,100232.4494,0.3,57560.28,1,2014,TRUE,8,2
SPWL,500000,55,205461.0833,0.3,111643.11,1,2014,TRUE,8,2
SPWL,1000000,26,36652.41857,0.3,17673.80,1,2014,TRUE,8,2
SPWL,1000000,35,78429.15507,0.3,42995.14,1,2014,TRUE,8,2
SPWL,1000000,45,200240.1045,0.3,115591.39,1,2014,TRUE,8,2
SPWL,1000000,55,410725.5156,0.3,223773.15,1,2014,TRUE,8,2
SPWL,2000000,26,73063.08625,0.3,35808.06,1,2014,TRUE,8,2
SPWL,2000000,35,156620.5628,0.3,86453.18,1,2014,TRUE,8,2
SPWL,2000000,45,400255.4147,0.3,231653.62,1,2014,TRUE,8,2
SPWL,2000000,55,821254.3801,0.3,448033.24,1,2014,TRUE,8,2
