Type,Death Benefit,Age,Premium,Loading,Profit,Expenses,Year,Intervention,Mortality,Reduction
T20,50000,26,198.4546094,0.4,214.4917142,2,2014,TRUE,3,2
T20,50000,35,204.3332288,0.4,763.2574103,2,2014,TRUE,3,2
T20,50000,45,243.8975756,0.4,928.0022666,2,2014,TRUE,3,2
T20,50000,55,346.8361567,0.4,1348.949448,2,2014,TRUE,3,2
T20,100000,26,348.0251072,0.4,1329.941948,2,2014,TRUE,3,2
T20,100000,35,377.2639419,0.4,1448.656442,2,2014,TRUE,3,2
T20,100000,45,440.5428133,0.4,1766.654618,2,2014,TRUE,3,2
T20,100000,55,646.1118881,0.4,2609.203478,2,2014,TRUE,3,2
T20,250000,26,796.8933934,0.4,3190.316331,2,2014,TRUE,3,2
T20,250000,35,869.9295651,0.4,3487.226127,2,2014,TRUE,3,2
T20,250000,45,1030.478526,0.4,4282.611674,2,2014,TRUE,3,2
T20,250000,55,1543.939082,0.4,6389.965568,2,2014,TRUE,3,2
T20,500000,26,1545.007204,0.4,6290.940303,2,2014,TRUE,3,2
T20,500000,35,1691.038937,0.4,6884.842269,2,2014,TRUE,3,2
T20,500000,45,2013.704715,0.4,8475.873433,2,2014,TRUE,3,2
T20,500000,55,3040.31774,0.4,12691.23572,2,2014,TRUE,3,2
T20,1000000,26,3041.234825,0.4,12492.18825,2,2014,TRUE,3,2
T20,1000000,35,3333.257681,0.4,13680.07455,2,2014,TRUE,3,2
T20,1000000,45,3980.157092,0.4,16862.39695,2,2014,TRUE,3,2
T20,1000000,55,6033.075054,0.4,25293.77602,2,2014,TRUE,3,2
T20,2000000,26,6033.690066,0.4,24894.68413,2,2014,TRUE,3,2
T20,2000000,35,6617.695169,0.4,27270.53912,2,2014,TRUE,3,2
T20,2000000,45,7913.061846,0.4,33635.44399,2,2014,TRUE,3,2
T20,2000000,55,12018.58968,0.4,50498.85662,2,2014,TRUE,3,2
SPWL,50000,26,2000.978798,0.4,775.99,2,2014,TRUE,3,2
SPWL,50000,35,2254.753969,0.4,884.62,2,2014,TRUE,3,2
SPWL,50000,45,2920.978946,0.4,1166.89,2,2014,TRUE,3,2
SPWL,50000,55,4476.379542,0.4,1814.59,2,2014,TRUE,3,2
SPWL,100000,26,3538.298723,0.4,1458.83,2,2014,TRUE,3,2
SPWL,100000,35,4046.859431,0.4,1676.54,2,2014,TRUE,3,2
SPWL,100000,45,5382.016755,0.4,2242.22,2,2014,TRUE,3,2
SPWL,100000,55,8499.270485,0.4,3540.34,2,2014,TRUE,3,2
SPWL,250000,26,8150.258499,0.4,3507.36,2,2014,TRUE,3,2
SPWL,250000,35,9423.175817,0.4,4052.28,2,2014,TRUE,3,2
SPWL,250000,45,12765.13018,0.4,5468.20,2,2014,TRUE,3,2
SPWL,250000,55,20567.94331,0.4,8717.59,2,2014,TRUE,3,2
SPWL,500000,26,15836.85813,0.4,6921.56,2,2014,TRUE,3,2
SPWL,500000,35,18383.70313,0.4,8011.84,2,2014,TRUE,3,2
SPWL,500000,45,25070.31923,0.4,10844.85,2,2014,TRUE,3,2
SPWL,500000,55,40682.39802,0.4,17346.34,2,2014,TRUE,3,2
SPWL,1000000,26,31210.05738,0.4,13749.98,2,2014,TRUE,3,2
SPWL,1000000,35,36304.75775,0.4,15930.97,2,2014,TRUE,3,2
SPWL,1000000,45,49680.69733,0.4,21598.14,2,2014,TRUE,3,2
SPWL,1000000,55,80911.30745,0.4,34603.84,2,2014,TRUE,3,2
SPWL,2000000,26,61956.45588,0.4,27406.82,2,2014,TRUE,3,2
SPWL,2000000,35,72146.86698,0.4,31769.22,2,2014,TRUE,3,2
SPWL,2000000,45,98901.45352,0.4,43104.72,2,2014,TRUE,3,2
SPWL,2000000,55,161369.1263,0.4,69118.83,2,2014,TRUE,3,2
