Type,Death Benefit,Age,Premium,Loading,Profit,Expenses,Year,Intervention,Mortality,Reduction
T20,50000,26,136.5191975,0.3,-1110.917607,2,2004,TRUE,8,2
T20,50000,35,255.6689263,0.3,-1.204810905,2,2004,TRUE,8,2
T20,50000,45,973.328059,0.3,4823.373946,2,2004,TRUE,8,2
T20,50000,55,3090.346566,0.3,16164.64375,2,2004,TRUE,8,2
T20,100000,26,224.344383,0.3,-556.0096491,2,2004,TRUE,8,2
T20,100000,35,536.0316243,0.3,1529.73141,2,2004,TRUE,8,2
T20,100000,45,1898.254952,0.3,10835.13044,2,2004,TRUE,8,2
T20,100000,55,6124.703445,0.3,33489.28072,2,2004,TRUE,8,2
T20,250000,26,488.1960741,0.3,405.6255658,2,2004,TRUE,8,2
T20,250000,35,1267.049603,0.3,5618.749458,2,2004,TRUE,8,2
T20,250000,45,4673.035631,0.3,28870.39992,2,2004,TRUE,8,2
T20,250000,55,15227.77408,0.3,85463.1916,2,2004,TRUE,8,2
T20,500000,26,927.9488926,0.3,2008.350924,2,2004,TRUE,8,2
T20,500000,35,2485.412902,0.3,12433.77954,2,2004,TRUE,8,2
T20,500000,45,9297.670097,0.3,58929.18239,2,2004,TRUE,8,2
T20,500000,55,30399.55847,0.3,172086.3764,2,2004,TRUE,8,2
T20,1000000,26,1807.45453,0.3,5213.80164,2,2004,TRUE,8,2
T20,1000000,35,4922.139499,0.3,26063.8397,2,2004,TRUE,8,2
T20,1000000,45,18546.93903,0.3,119046.7473,2,2004,TRUE,8,2
T20,1000000,55,60743.12726,0.3,345332.746,2,2004,TRUE,8,2
T20,2000000,26,3566.465803,0.3,11624.70307,2,2004,TRUE,8,2
T20,2000000,35,9795.592692,0.3,53323.96002,2,2004,TRUE,8,2
T20,2000000,45,37045.47689,0.3,239281.8772,2,2004,TRUE,8,2
T20,2000000,55,121430.2648,0.3,691825.4853,2,2004,TRUE,8,2
SPWL,50000,26,3040.448303,0.3,136.60,2,2004,TRUE,8,2
SPWL,50000,35,6108.814936,0.3,1978.98,2,2004,TRUE,8,2
SPWL,50000,45,13121.38791,0.3,5834.33,2,2004,TRUE,8,2
SPWL,50000,55,22262.41059,0.3,9493.95,2,2004,TRUE,8,2
SPWL,100000,26,5582.378064,0.3,1463.38,2,2004,TRUE,8,2
SPWL,100000,35,11731.1296,0.3,5155.45,2,2004,TRUE,8,2
SPWL,100000,45,25791.41572,0.3,12887.14,2,2004,TRUE,8,2
SPWL,100000,55,44138.68597,0.3,20240.99,2,2004,TRUE,8,2
SPWL,250000,26,13208.16735,0.3,5443.73,2,2004,TRUE,8,2
SPWL,250000,35,28598.07359,0.3,14684.88,2,2004,TRUE,8,2
SPWL,250000,45,63801.49915,0.3,34045.58,2,2004,TRUE,8,2
SPWL,250000,55,109767.5121,0.3,52482.11,2,2004,TRUE,8,2
SPWL,500000,26,25917.81616,0.3,12077.64,2,2004,TRUE,8,2
SPWL,500000,35,56709.64691,0.3,30567.26,2,2004,TRUE,8,2
SPWL,500000,45,127151.6382,0.3,69309.64,2,2004,TRUE,8,2
SPWL,500000,55,219148.889,0.3,106217.32,2,2004,TRUE,8,2
SPWL,1000000,26,51337.11377,0.3,25345.47,2,2004,TRUE,8,2
SPWL,1000000,35,112932.7935,0.3,62332.01,2,2004,TRUE,8,2
SPWL,1000000,45,253851.9163,0.3,139837.76,2,2004,TRUE,8,2
SPWL,1000000,55,437911.6427,0.3,213687.72,2,2004,TRUE,8,2
SPWL,2000000,26,102175.709,0.3,51881.11,2,2004,TRUE,8,2
SPWL,2000000,35,225379.0868,0.3,125861.52,2,2004,TRUE,8,2
SPWL,2000000,45,507252.4725,0.3,280894.01,2,2004,TRUE,8,2
SPWL,2000000,55,875437.1503,0.3,428628.54,2,2004,TRUE,8,2
