Type,Death Benefit,Age,Premium,Loading,Profit,Expenses,Year,Intervention,Mortality,Reduction
T20,50000,26,104.8607835,0.3,-377.1562295,1,2024,TRUE,2,2
T20,50000,35,209.1047023,0.3,127.4819808,1,2024,TRUE,2,2
T20,50000,45,842.6900844,0.3,1954.898827,1,2024,TRUE,2,2
T20,50000,55,2850.203056,0.3,6089.349179,1,2024,TRUE,2,2
T20,100000,26,185.4526434,0.3,49.76909265,1,2024,TRUE,2,2
T20,100000,35,410.835826,0.3,756.3779912,1,2024,TRUE,2,2
T20,100000,45,1660.283448,0.3,4376.816733,1,2024,TRUE,2,2
T20,100000,55,5671.570511,0.3,12648.78074,1,2024,TRUE,2,2
T20,250000,26,426.9960102,0.3,823.193999,1,2024,TRUE,2,2
T20,250000,35,990.2886025,0.3,2589.91436,1,2024,TRUE,2,2
T20,250000,45,4113.06354,0.3,11642.57045,1,2024,TRUE,2,2
T20,250000,55,14135.67288,0.3,32327.07542,1,2024,TRUE,2,2
T20,500000,26,829.5682882,0.3,2112.23551,1,2024,TRUE,2,2
T20,500000,35,1956.04323,0.3,5645.808308,1,2024,TRUE,2,2
T20,500000,45,8201.03036,0.3,23752.15998,1,2024,TRUE,2,2
T20,500000,55,28242.51015,0.3,65124.23322,1,2024,TRUE,2,2
T20,1000000,26,1634.712844,0.3,4690.318531,1,2024,TRUE,2,2
T20,1000000,35,3887.552485,0.3,11757.5962,1,2024,TRUE,2,2
T20,1000000,45,16376.964,0.3,47971.33905,1,2024,TRUE,2,2
T20,1000000,55,56456.18471,0.3,130718.5488,1,2024,TRUE,2,2
T20,2000000,26,3245.001956,0.3,9846.484574,1,2024,TRUE,2,2
T20,2000000,35,7750.570995,0.3,23981.172,1,2024,TRUE,2,2
T20,2000000,45,32728.83128,0.3,96409.69717,1,2024,TRUE,2,2
T20,2000000,55,112883.5338,0.3,261907.18,1,2024,TRUE,2,2
SPWL,50000,26,1408.188765,0.3,-60.54,1,2024,TRUE,2,2
SPWL,50000,35,2711.247613,0.3,364.51,1,2024,TRUE,2,2
SPWL,50000,45,6742.295788,0.3,1665.94,1,2024,TRUE,2,2
SPWL,50000,55,15137.03395,0.3,4282.76,1,2024,TRUE,2,2
SPWL,100000,26,2614.123747,0.3,349.43,1,2024,TRUE,2,2
SPWL,100000,35,5222.712319,0.3,1200.34,1,2024,TRUE,2,2
SPWL,100000,45,13292.85865,0.3,3805.83,1,2024,TRUE,2,2
SPWL,100000,55,30100.55509,0.3,9045.22,1,2024,TRUE,2,2
SPWL,250000,26,6231.928693,0.3,1579.34,1,2024,TRUE,2,2
SPWL,250000,35,12757.10644,0.3,3707.83,1,2024,TRUE,2,2
SPWL,250000,45,32944.54724,0.3,10225.48,1,2024,TRUE,2,2
SPWL,250000,55,74991.11853,0.3,23332.60,1,2024,TRUE,2,2
SPWL,500000,26,12261.6036,0.3,3629.20,1,2024,TRUE,2,2
SPWL,500000,35,25314.42996,0.3,7886.98,1,2024,TRUE,2,2
SPWL,500000,45,65697.36155,0.3,20924.91,1,2024,TRUE,2,2
SPWL,500000,55,149808.7243,0.3,47144.91,1,2024,TRUE,2,2
SPWL,1000000,26,24320.95342,0.3,7728.92,1,2024,TRUE,2,2
SPWL,1000000,35,50429.07702,0.3,16245.29,1,2024,TRUE,2,2
SPWL,1000000,45,131202.9902,0.3,42323.76,1,2024,TRUE,2,2
SPWL,1000000,55,299443.9357,0.3,94769.51,1,2024,TRUE,2,2
SPWL,2000000,26,48439.65306,0.3,15928.36,1,2024,TRUE,2,2
SPWL,2000000,35,100658.3711,0.3,32961.91,1,2024,TRUE,2,2
SPWL,2000000,45,262214.2474,0.3,85121.47,1,2024,TRUE,2,2
SPWL,2000000,55,598714.3586,0.3,190018.72,1,2024,TRUE,2,2
