Type,Death Benefit,Age,Premium,Loading,Profit,Expenses,Year,Intervention,Mortality,Reduction
T20,50000,26,178.2456901,0.3,-1920.154434,3,2014,TRUE,2,1
T20,50000,35,283.0756717,0.3,-1242.380383,3,2014,TRUE,2,1
T20,50000,45,953.7203871,0.3,697.0414048,3,2014,TRUE,2,1
T20,50000,55,3037.392331,0.3,4856.893357,3,2014,TRUE,2,1
T20,100000,26,262.3287456,0.3,-1330.248873,3,2014,TRUE,2,1
T20,100000,35,520.7365903,0.3,-528.8897249,3,2014,TRUE,2,1
T20,100000,45,1812.941543,0.3,3266.953033,3,2014,TRUE,2,1
T20,100000,55,5966.398508,0.3,11609.5262,3,2014,TRUE,2,1
T20,250000,26,514.966477,0.3,-529.4368986,3,2014,TRUE,2,1
T20,250000,35,1160.339248,0.3,1475.447623,3,2014,TRUE,2,1
T20,250000,45,4390.605011,0.3,10976.68792,3,2014,TRUE,2,1
T20,250000,55,14753.41704,0.3,31867.42472,3,2014,TRUE,2,1
T20,500000,26,936.0293628,0.3,805.2497256,3,2014,TRUE,2,1
T20,500000,35,2226.343677,0.3,4816.00987,3,2014,TRUE,2,1
T20,500000,45,8686.710791,0.3,23826.24605,3,2014,TRUE,2,1
T20,500000,55,29398.44793,0.3,65630.58892,3,2014,TRUE,2,1
T20,1000000,26,1778.155134,0.3,3474.622974,3,2014,TRUE,2,1
T20,1000000,35,4358.352536,0.3,11497.13436,3,2014,TRUE,2,1
T20,1000000,45,17278.92235,0.3,49525.36233,3,2014,TRUE,2,1
T20,1000000,55,58688.5097,0.3,133156.9173,3,2014,TRUE,2,1
T20,2000000,26,3462.406677,0.3,8813.369471,3,2014,TRUE,2,1
T20,2000000,35,8622.370253,0.3,24859.38335,3,2014,TRUE,2,1
T20,2000000,45,34463.34547,0.3,100923.5949,3,2014,TRUE,2,1
T20,2000000,55,117268.6332,0.3,268209.5741,3,2014,TRUE,2,1
SPWL,50000,26,2787.536984,0.3,-1305.53,3,2014,TRUE,2,1
SPWL,50000,35,4860.55978,0.3,-688.97,3,2014,TRUE,2,1
SPWL,50000,45,10899.94284,0.3,1091.39,3,2014,TRUE,2,1
SPWL,50000,55,21313.04732,0.3,4057.87,3,2014,TRUE,2,1
SPWL,100000,26,4608.070368,0.3,-751.71,3,2014,TRUE,2,1
SPWL,100000,35,8770.130166,0.3,486.20,3,2014,TRUE,2,1
SPWL,100000,45,20900.70835,0.3,4062.32,3,2014,TRUE,2,1
SPWL,100000,55,41839.49054,0.3,10028.12,3,2014,TRUE,2,1
SPWL,250000,26,10069.67052,0.3,909.75,3,2014,TRUE,2,1
SPWL,250000,35,20498.84132,0.3,4011.70,3,2014,TRUE,2,1
SPWL,250000,45,50903.00488,0.3,12975.11,3,2014,TRUE,2,1
SPWL,250000,55,103418.8202,0.3,27938.88,3,2014,TRUE,2,1
SPWL,500000,26,19172.33744,0.3,3678.85,3,2014,TRUE,2,1
SPWL,500000,35,40046.69325,0.3,9887.54,3,2014,TRUE,2,1
SPWL,500000,45,100906.8324,0.3,27829.76,3,2014,TRUE,2,1
SPWL,500000,55,206051.0364,0.3,57790.15,3,2014,TRUE,2,1
SPWL,1000000,26,37377.67127,0.3,9217.05,3,2014,TRUE,2,1
SPWL,1000000,35,79142.39712,0.3,21639.21,3,2014,TRUE,2,1
SPWL,1000000,45,200914.4875,0.3,57539.04,3,2014,TRUE,2,1
SPWL,1000000,55,411315.4686,0.3,117492.69,3,2014,TRUE,2,1
SPWL,2000000,26,73788.33895,0.3,20293.45,3,2014,TRUE,2,1
SPWL,2000000,35,157333.8048,0.3,45142.55,3,2014,TRUE,2,1
SPWL,2000000,45,400929.7977,0.3,116957.62,3,2014,TRUE,2,1
SPWL,2000000,55,821844.3332,0.3,236897.75,3,2014,TRUE,2,1
