Type,Death Benefit,Age,Premium,Loading,Profit,Expenses,Year,Intervention,Mortality,Reduction
T20,50000,26,112.2975697,0.3,-354.1262474,1,2004,TRUE,2,2
T20,50000,35,232.4139433,0.3,276.9098769,1,2004,TRUE,2,2
T20,50000,45,949.127476,0.3,2522.372834,1,2004,TRUE,2,2
T20,50000,55,3062.351723,0.3,7013.029,1,2004,TRUE,2,2
T20,100000,26,200.1227552,0.3,139.7951673,1,2004,TRUE,2,2
T20,100000,35,511.6884719,0.3,1183.008222,1,2004,TRUE,2,2
T20,100000,45,1874.054369,0.3,5508.680891,1,2004,TRUE,2,2
T20,100000,55,6096.708601,0.3,14494.06006,1,2004,TRUE,2,2
T20,250000,26,463.9744463,0.3,1042.91967,1,2004,TRUE,2,2
T20,250000,35,1242.706451,0.3,3651.236143,1,2004,TRUE,2,2
T20,250000,45,4648.835048,0.3,14467.60506,1,2004,TRUE,2,2
T20,250000,55,15199.77924,0.3,36937.15322,1,2004,TRUE,2,2
T20,500000,26,903.7272648,0.3,2548.127176,1,2004,TRUE,2,2
T20,500000,35,2461.069749,0.3,7764.949346,1,2004,TRUE,2,2
T20,500000,45,9273.469514,0.3,29399.14535,1,2004,TRUE,2,2
T20,500000,55,30371.56363,0.3,74342.3085,1,2004,TRUE,2,2
T20,1000000,26,1783.232902,0.3,5558.542186,1,2004,TRUE,2,2
T20,1000000,35,4897.796346,0.3,15992.37575,1,2004,TRUE,2,2
T20,1000000,45,18522.73844,0.3,59262.22592,1,2004,TRUE,2,2
T20,1000000,55,60715.13242,0.3,149152.6191,1,2004,TRUE,2,2
T20,2000000,26,3542.244176,0.3,11579.37221,1,2004,TRUE,2,2
T20,2000000,35,9771.24954,0.3,32447.22856,1,2004,TRUE,2,2
T20,2000000,45,37021.27631,0.3,118988.3871,1,2004,TRUE,2,2
T20,2000000,55,121402.27,0.3,298773.2402,1,2004,TRUE,2,2
SPWL,50000,26,2791.189032,0.3,392.91,1,2004,TRUE,2,2
SPWL,50000,35,5865.5648,0.3,1382.14,1,2004,TRUE,2,2
SPWL,50000,45,12895.70786,0.3,3549.19,1,2004,TRUE,2,2
SPWL,50000,55,22069.34299,0.3,6105.63,1,2004,TRUE,2,2
SPWL,100000,26,5333.118794,0.3,1243.84,1,2004,TRUE,2,2
SPWL,100000,35,11487.87946,0.3,3224.25,1,2004,TRUE,2,2
SPWL,100000,45,25565.73567,0.3,7563.98,1,2004,TRUE,2,2
SPWL,100000,55,43945.61836,0.3,12686.81,1,2004,TRUE,2,2
SPWL,250000,26,12958.90808,0.3,3796.63,1,2004,TRUE,2,2
SPWL,250000,35,28354.82345,0.3,8750.59,1,2004,TRUE,2,2
SPWL,250000,45,63575.8191,0.3,19608.35,1,2004,TRUE,2,2
SPWL,250000,55,109574.4445,0.3,32430.35,1,2004,TRUE,2,2
SPWL,500000,26,25668.55688,0.3,8051.29,1,2004,TRUE,2,2
SPWL,500000,35,56466.39677,0.3,17961.16,1,2004,TRUE,2,2
SPWL,500000,45,126925.9581,0.3,39682.31,1,2004,TRUE,2,2
SPWL,500000,55,218955.8214,0.3,65336.26,1,2004,TRUE,2,2
SPWL,1000000,26,51087.8545,0.3,16560.60,1,2004,TRUE,2,2
SPWL,1000000,35,112689.5434,0.3,36382.30,1,2004,TRUE,2,2
SPWL,1000000,45,253626.2362,0.3,79830.23,1,2004,TRUE,2,2
SPWL,1000000,55,437718.5751,0.3,131148.06,1,2004,TRUE,2,2
SPWL,2000000,26,101926.4497,0.3,33579.22,1,2004,TRUE,2,2
SPWL,2000000,35,225135.8367,0.3,73224.58,1,2004,TRUE,2,2
SPWL,2000000,45,507026.7924,0.3,160126.07,1,2004,TRUE,2,2
SPWL,2000000,55,875244.0826,0.3,262771.66,1,2004,TRUE,2,2
