Type,Death Benefit,Age,Premium,Loading,Profit,Expenses,Year,Intervention,Mortality,Reduction
T20,50000,26,174.0648179,0.4,180.7227813,1,2014,TRUE,3,1
T20,50000,35,180.7649017,0.4,662.9033124,1,2014,TRUE,3,1
T20,50000,45,220.2714066,0.4,811.4329332,1,2014,TRUE,3,1
T20,50000,55,323.0559441,0.4,1190.720652,1,2014,TRUE,3,1
T20,100000,26,323.6353157,0.4,1173.985791,1,2014,TRUE,3,1
T20,100000,35,352.8538453,0.4,1281.018084,1,2014,TRUE,3,1
T20,100000,45,416.9166443,0.4,1567.685038,1,2014,TRUE,3,1
T20,100000,55,622.3316755,0.4,2326.700414,1,2014,TRUE,3,1
T20,250000,26,772.5036019,0.4,2851.853602,1,2014,TRUE,3,1
T20,250000,35,845.5194686,0.4,3119.518019,1,2014,TRUE,3,1
T20,250000,45,1006.852357,0.4,3836.441353,1,2014,TRUE,3,1
T20,250000,55,1520.15887,0.4,5734.639701,1,2014,TRUE,3,1
T20,500000,26,1520.617412,0.4,5648.299953,1,2014,TRUE,3,1
T20,500000,35,1666.628841,0.4,6183.684576,1,2014,TRUE,3,1
T20,500000,45,1990.078546,0.4,7617.701877,1,2014,TRUE,3,1
T20,500000,55,3016.537527,0.4,11414.53851,1,2014,TRUE,3,1
T20,1000000,26,3016.845033,0.4,11241.19266,1,2014,TRUE,3,1
T20,1000000,35,3308.847585,0.4,12312.01769,1,2014,TRUE,3,1
T20,1000000,45,3956.530923,0.4,15180.22293,1,2014,TRUE,3,1
T20,1000000,55,6009.294842,0.4,22774.33613,1,2014,TRUE,3,1
T20,2000000,26,6009.300275,0.4,22426.97806,1,2014,TRUE,3,1
T20,2000000,35,6593.285073,0.4,24568.68392,1,2014,TRUE,3,1
T20,2000000,45,7889.435677,0.4,30305.26503,1,2014,TRUE,3,1
T20,2000000,55,11994.80947,0.4,45493.93138,1,2014,TRUE,3,1
SPWL,50000,26,1769.149362,0.4,676.30,1,2014,TRUE,3,1
SPWL,50000,35,2023.429716,0.4,776.53,1,2014,TRUE,3,1
SPWL,50000,45,2691.008378,0.4,1038.16,1,2014,TRUE,3,1
SPWL,50000,55,4249.635242,0.4,1643.19,1,2014,TRUE,3,1
SPWL,100000,26,3306.469287,0.4,1295.12,1,2014,TRUE,3,1
SPWL,100000,35,3815.535178,0.4,1495.78,1,2014,TRUE,3,1
SPWL,100000,45,5152.046187,0.4,2019.57,1,2014,TRUE,3,1
SPWL,100000,55,8272.526185,0.4,3230.89,1,2014,TRUE,3,1
SPWL,250000,26,7918.429063,0.4,3151.56,1,2014,TRUE,3,1
SPWL,250000,35,9191.851563,0.4,3653.51,1,2014,TRUE,3,1
SPWL,250000,45,12535.15962,0.4,4963.79,1,2014,TRUE,3,1
SPWL,250000,55,20341.19901,0.4,7993.98,1,2014,TRUE,3,1
SPWL,500000,26,15605.02869,0.4,6245.64,1,2014,TRUE,3,1
SPWL,500000,35,18152.37887,0.4,7249.74,1,2014,TRUE,3,1
SPWL,500000,45,24840.34866,0.4,9870.83,1,2014,TRUE,3,1
SPWL,500000,55,40455.65372,0.4,15932.48,1,2014,TRUE,3,1
SPWL,1000000,26,30978.22794,0.4,12433.80,1,2014,TRUE,3,1
SPWL,1000000,35,36073.43349,0.4,14442.20,1,2014,TRUE,3,1
SPWL,1000000,45,49450.72676,0.4,19684.90,1,2014,TRUE,3,1
SPWL,1000000,55,80684.56314,0.4,31809.46,1,2014,TRUE,3,1
SPWL,2000000,26,61724.62645,0.4,24810.11,1,2014,TRUE,3,1
SPWL,2000000,35,71915.54273,0.4,28827.12,1,2014,TRUE,3,1
SPWL,2000000,45,98671.48295,0.4,39313.06,1,2014,TRUE,3,1
SPWL,2000000,55,161142.382,0.4,63563.42,1,2014,TRUE,3,1
