Type,Death Benefit,Age,Premium,Loading,Profit,Expenses,Year,Intervention,Mortality,Reduction
T20,50000,26,129.2845157,0.3,-1186.275233,2,2024,TRUE,2,1
T20,50000,35,233.2954995,0.3,-683.0581111,2,2024,TRUE,2,1
T20,50000,45,867.7868048,0.3,926.5091363,2,2024,TRUE,2,1
T20,50000,55,2879.038657,0.3,4527.807096,2,2024,TRUE,2,1
T20,100000,26,209.8763756,0.3,-751.5442448,2,2024,TRUE,2,1
T20,100000,35,435.369801,0.3,-130.1488055,2,2024,TRUE,2,1
T20,100000,45,1685.380169,0.3,3060.887616,2,2024,TRUE,2,1
T20,100000,55,5700.406112,0.3,10272.68245,2,2024,TRUE,2,1
T20,250000,26,451.4197424,0.3,-72.2825517,2,2024,TRUE,2,1
T20,250000,35,1014.822578,0.3,1481.80303,2,2024,TRUE,2,1
T20,250000,45,4138.160261,0.3,9464.023055,2,2024,TRUE,2,1
T20,250000,55,14164.50848,0.3,27507.30851,2,2024,TRUE,2,1
T20,500000,26,853.9920204,0.3,1059.82027,2,2024,TRUE,2,1
T20,500000,35,1980.577205,0.3,4168.389423,2,2024,TRUE,2,1
T20,500000,45,8226.127081,0.3,20135.91545,2,2024,TRUE,2,1
T20,500000,55,28271.34575,0.3,56231.68528,2,2024,TRUE,2,1
T20,1000000,26,1659.136576,0.3,3324.025914,2,2024,TRUE,2,1
T20,1000000,35,3912.08646,0.3,9541.562209,2,2024,TRUE,2,1
T20,1000000,45,16402.06072,0.3,41479.70025,2,2024,TRUE,2,1
T20,1000000,55,56485.02031,0.3,113680.4388,2,2024,TRUE,2,1
T20,2000000,26,3269.425688,0.3,7852.437201,2,2024,TRUE,2,1
T20,2000000,35,7775.10497,0.3,20287.90778,2,2024,TRUE,2,1
T20,2000000,45,32753.928,0.3,84167.26984,2,2024,TRUE,2,1
T20,2000000,55,112912.3694,0.3,228577.9459,2,2024,TRUE,2,1
SPWL,50000,26,1610.442548,0.3,-845.36,2,2024,TRUE,2,1
SPWL,50000,35,2911.030521,0.3,-457.72,2,2024,TRUE,2,1
SPWL,50000,45,6934.028714,0.3,734.41,2,2024,TRUE,2,1
SPWL,50000,55,15310.54675,0.3,3168.93,2,2024,TRUE,2,1
SPWL,100000,26,2816.37753,0.3,-477.33,2,2024,TRUE,2,1
SPWL,100000,35,5422.495226,0.3,299.41,2,2024,TRUE,2,1
SPWL,100000,45,13484.59158,0.3,2688.47,2,2024,TRUE,2,1
SPWL,100000,55,30274.06789,0.3,7568.19,2,2024,TRUE,2,1
SPWL,250000,26,6434.182476,0.3,626.74,2,2024,TRUE,2,1
SPWL,250000,35,12956.88934,0.3,2570.83,2,2024,TRUE,2,1
SPWL,250000,45,33136.28016,0.3,8550.66,2,2024,TRUE,2,1
SPWL,250000,55,75164.63133,0.3,20765.95,2,2024,TRUE,2,1
SPWL,500000,26,12463.85739,0.3,2466.86,2,2024,TRUE,2,1
SPWL,500000,35,25514.21287,0.3,6356.51,2,2024,TRUE,2,1
SPWL,500000,45,65889.09447,0.3,18320.97,2,2024,TRUE,2,1
SPWL,500000,55,149982.2371,0.3,42762.22,2,2024,TRUE,2,1
SPWL,1000000,26,24523.20721,0.3,6147.11,2,2024,TRUE,2,1
SPWL,1000000,35,50628.85993,0.3,13927.89,2,2024,TRUE,2,1
SPWL,1000000,45,131394.7231,0.3,37861.59,2,2024,TRUE,2,1
SPWL,1000000,55,299617.4485,0.3,86754.77,2,2024,TRUE,2,1
SPWL,2000000,26,48641.90685,0.3,13507.60,2,2024,TRUE,2,1
SPWL,2000000,35,100858.154,0.3,29070.63,2,2024,TRUE,2,1
SPWL,2000000,45,262405.9803,0.3,76942.82,2,2024,TRUE,2,1
SPWL,2000000,55,598887.8714,0.3,174739.86,2,2024,TRUE,2,1
