Type,Death Benefit,Age,Premium,Loading,Profit,Expenses,Year,Intervention,Mortality,Reduction
T20,50000,26,131.2938944,0.3,-1149.565689,2,2014,TRUE,8,1
T20,50000,35,237.5144506,0.3,-140.8190074,2,2014,TRUE,8,1
T20,50000,45,906.4707715,0.3,4410.163908,2,2014,TRUE,8,1
T20,50000,55,2983.199254,0.3,15841.79114,2,2014,TRUE,8,1
T20,100000,26,215.3769499,0.3,-629.7816777,2,2014,TRUE,8,1
T20,100000,35,473.569181,0.3,1112.340793,2,2014,TRUE,8,1
T20,100000,45,1765.691928,0.3,10007.5821,2,2014,TRUE,8,1
T20,100000,55,5912.205431,0.3,32845.89578,2,2014,TRUE,8,1
T20,250000,26,468.0146814,0.3,217.3755799,2,2014,TRUE,8,1
T20,250000,35,1113.171839,0.3,4571.685314,2,2014,TRUE,8,1
T20,250000,45,4343.355395,0.3,26799.83667,2,2014,TRUE,8,1
T20,250000,55,14699.22396,0.3,83858.20972,2,2014,TRUE,8,1
T20,500000,26,889.0775672,0.3,1629.304343,2,2014,TRUE,8,1
T20,500000,35,2179.176268,0.3,10337.25952,2,2014,TRUE,8,1
T20,500000,45,8639.461175,0.3,54786.92762,2,2014,TRUE,8,1
T20,500000,55,29344.25485,0.3,168878.733,2,2014,TRUE,8,1
T20,1000000,26,1731.203339,0.3,4453.161868,2,2014,TRUE,8,1
T20,1000000,35,4311.185126,0.3,21868.40792,2,2014,TRUE,8,1
T20,1000000,45,17231.67274,0.3,110761.1095,2,2014,TRUE,8,1
T20,1000000,55,58634.31662,0.3,338919.7794,2,2014,TRUE,8,1
T20,2000000,26,3415.454882,0.3,10100.87692,2,2014,TRUE,8,1
T20,2000000,35,8575.202844,0.3,44930.70473,2,2014,TRUE,8,1
T20,2000000,45,34416.09585,0.3,222709.4733,2,2014,TRUE,8,1
T20,2000000,55,117214.4402,0.3,679001.8724,2,2014,TRUE,8,1
SPWL,50000,26,2304.035184,0.3,-340.64,2,2014,TRUE,8,1
SPWL,50000,35,4385.065083,0.3,878.84,2,2014,TRUE,8,1
SPWL,50000,45,10450.35417,0.3,4377.92,2,2014,TRUE,8,1
SPWL,50000,55,20919.74527,0.3,9587.12,2,2014,TRUE,8,1
SPWL,100000,26,4124.568568,0.3,511.92,2,2014,TRUE,8,1
SPWL,100000,35,8294.635469,0.3,2955.60,2,2014,TRUE,8,1
SPWL,100000,45,20451.11968,0.3,9969.11,2,2014,TRUE,8,1
SPWL,100000,55,41446.1885,0.3,20418.71,2,2014,TRUE,8,1
SPWL,250000,26,9586.168719,0.3,3069.61,2,2014,TRUE,8,1
SPWL,250000,35,20023.34663,0.3,9185.87,2,2014,TRUE,8,1
SPWL,250000,45,50453.41621,0.3,26742.67,2,2014,TRUE,8,1
SPWL,250000,55,103025.5182,0.3,52913.46,2,2014,TRUE,8,1
SPWL,500000,26,18688.83564,0.3,7332.43,2,2014,TRUE,8,1
SPWL,500000,35,39571.19856,0.3,19569.66,2,2014,TRUE,8,1
SPWL,500000,45,100457.2438,0.3,54698.61,2,2014,TRUE,8,1
SPWL,500000,55,205657.7343,0.3,107071.38,2,2014,TRUE,8,1
SPWL,1000000,26,36894.16947,0.3,15858.05,2,2014,TRUE,8,1
SPWL,1000000,35,78666.90242,0.3,40337.23,2,2014,TRUE,8,1
SPWL,1000000,45,200464.8989,0.3,110610.48,2,2014,TRUE,8,1
SPWL,1000000,55,410922.1666,0.3,215387.22,2,2014,TRUE,8,1
SPWL,2000000,26,73304.83715,0.3,32909.30,2,2014,TRUE,8,1
SPWL,2000000,35,156858.3101,0.3,81872.38,2,2014,TRUE,8,1
SPWL,2000000,45,400480.2091,0.3,222434.23,2,2014,TRUE,8,1
SPWL,2000000,55,821451.0311,0.3,432018.90,2,2014,TRUE,8,1
