Type,Death Benefit,Age,Premium,Loading,Profit,Expenses,Year,Intervention,Mortality,Reduction
T20,50000,26,112.2975697,0.3,-334.407498,1,2004,TRUE,8,2
T20,50000,35,232.4139433,0.3,733.1964767,1,2004,TRUE,8,2
T20,50000,45,949.127476,0.3,5553.824543,1,2004,TRUE,8,2
T20,50000,55,3062.351723,0.3,16880.89968,1,2004,TRUE,8,2
T20,100000,26,200.1227552,0.3,178.7995699,1,2004,TRUE,8,2
T20,100000,35,511.6884719,0.3,2264.131044,1,2004,TRUE,8,2
T20,100000,45,1874.054369,0.3,11565.58104,1,2004,TRUE,8,2
T20,100000,55,6096.708601,0.3,34205.53664,1,2004,TRUE,8,2
T20,250000,26,463.9744463,0.3,1140.434785,1,2004,TRUE,8,2
T20,250000,35,1242.706451,0.3,6353.149092,1,2004,TRUE,8,2
T20,250000,45,4648.835048,0.3,29600.85052,1,2004,TRUE,8,2
T20,250000,55,15199.77924,0.3,86179.44753,1,2004,TRUE,8,2
T20,500000,26,903.7272648,0.3,2743.160143,1,2004,TRUE,8,2
T20,500000,35,2461.069749,0.3,13168.17917,1,2004,TRUE,8,2
T20,500000,45,9273.469514,0.3,59659.63299,1,2004,TRUE,8,2
T20,500000,55,30371.56363,0.3,172802.6323,1,2004,TRUE,8,2
T20,1000000,26,1783.232902,0.3,5948.610859,1,2004,TRUE,8,2
T20,1000000,35,4897.796346,0.3,26798.23933,1,2004,TRUE,8,2
T20,1000000,45,18522.73844,0.3,119777.1979,1,2004,TRUE,8,2
T20,1000000,55,60715.13242,0.3,346049.002,1,2004,TRUE,8,2
T20,2000000,26,3542.244176,0.3,12359.51229,1,2004,TRUE,8,2
T20,2000000,35,9771.24954,0.3,54058.35965,1,2004,TRUE,8,2
T20,2000000,45,37021.27631,0.3,240012.3278,1,2004,TRUE,8,2
T20,2000000,55,121402.27,0.3,692541.7412,1,2004,TRUE,8,2
SPWL,50000,26,2791.189032,0.3,867.95,1,2004,TRUE,8,2
SPWL,50000,35,5865.5648,0.3,2713.99,1,2004,TRUE,8,2
SPWL,50000,45,12895.70786,0.3,6579.83,1,2004,TRUE,8,2
SPWL,50000,55,22069.34299,0.3,10256.75,1,2004,TRUE,8,2
SPWL,100000,26,5333.118794,0.3,2194.73,1,2004,TRUE,8,2
SPWL,100000,35,11487.87946,0.3,5890.46,1,2004,TRUE,8,2
SPWL,100000,45,25565.73567,0.3,13632.64,1,2004,TRUE,8,2
SPWL,100000,55,43945.61836,0.3,21003.79,1,2004,TRUE,8,2
SPWL,250000,26,12958.90808,0.3,6175.08,1,2004,TRUE,8,2
SPWL,250000,35,28354.82345,0.3,15419.89,1,2004,TRUE,8,2
SPWL,250000,45,63575.8191,0.3,34791.08,1,2004,TRUE,8,2
SPWL,250000,55,109574.4445,0.3,53244.92,1,2004,TRUE,8,2
SPWL,500000,26,25668.55688,0.3,12808.99,1,2004,TRUE,8,2
SPWL,500000,35,56466.39677,0.3,31302.27,1,2004,TRUE,8,2
SPWL,500000,45,126925.9581,0.3,70055.14,1,2004,TRUE,8,2
SPWL,500000,55,218955.8214,0.3,106980.12,1,2004,TRUE,8,2
SPWL,1000000,26,51087.8545,0.3,26076.82,1,2004,TRUE,8,2
SPWL,1000000,35,112689.5434,0.3,63067.02,1,2004,TRUE,8,2
SPWL,1000000,45,253626.2362,0.3,140583.26,1,2004,TRUE,8,2
SPWL,1000000,55,437718.5751,0.3,214450.53,1,2004,TRUE,8,2
SPWL,2000000,26,101926.4497,0.3,52612.46,1,2004,TRUE,8,2
SPWL,2000000,35,225135.8367,0.3,126596.53,1,2004,TRUE,8,2
SPWL,2000000,45,507026.7924,0.3,281639.51,1,2004,TRUE,8,2
SPWL,2000000,55,875244.0826,0.3,429391.34,1,2004,TRUE,8,2
