Type,Death Benefit,Age,Premium,Loading,Profit,Expenses,Year,Intervention,Mortality,Reduction
T20,50000,26,184.9624531,0.3,-1923.088167,3,2004,TRUE,2,1
T20,50000,35,302.1788923,0.3,-1220.678418,3,2004,TRUE,2,1
T20,50000,45,1021.729225,0.3,752.2491492,3,2004,TRUE,2,1
T20,50000,55,3146.336254,0.3,4653.817948,3,2004,TRUE,2,1
T20,100000,26,272.7876386,0.3,-1340.841273,3,2004,TRUE,2,1
T20,100000,35,584.7179293,0.3,-424.006072,3,2004,TRUE,2,1
T20,100000,45,1946.656118,0.3,3383.368532,3,2004,TRUE,2,1
T20,100000,55,6180.693133,0.3,11209.47029,3,2004,TRUE,2,1
T20,250000,26,536.6393297,0.3,-547.6869481,3,2004,TRUE,2,1
T20,250000,35,1315.735908,0.3,1746.019303,3,2004,TRUE,2,1
T20,250000,45,4721.436797,0.3,11276.72668,3,2004,TRUE,2,1
T20,250000,55,15283.76377,0.3,30876.4273,3,2004,TRUE,2,1
T20,500000,26,976.3921482,0.3,774.2369273,3,2004,TRUE,2,1
T20,500000,35,2534.099207,0.3,5362.728261,3,2004,TRUE,2,1
T20,500000,45,9346.071262,0.3,24432.32359,3,2004,TRUE,2,1
T20,500000,55,30455.54816,0.3,63654.68898,3,2004,TRUE,2,1
T20,1000000,26,1855.897785,0.3,3418.084678,3,2004,TRUE,2,1
T20,1000000,35,4970.825804,0.3,12596.14618,3,2004,TRUE,2,1
T20,1000000,45,18595.34019,0.3,50743.51742,3,2004,TRUE,2,1
T20,1000000,55,60799.11695,0.3,129211.2124,3,2004,TRUE,2,1
T20,2000000,26,3614.909059,0.3,8705.78018,3,2004,TRUE,2,1
T20,2000000,35,9844.278997,0.3,27062.98201,3,2004,TRUE,2,1
T20,2000000,45,37093.87805,0.3,103365.9051,3,2004,TRUE,2,1
T20,2000000,55,121486.2545,0.3,260324.2591,3,2004,TRUE,2,1
SPWL,50000,26,3538.966845,0.3,-1082.56,3,2004,TRUE,2,1
SPWL,50000,35,6595.315209,0.3,-178.65,3,2004,TRUE,2,1
SPWL,50000,45,13572.74802,0.3,1836.29,3,2004,TRUE,2,1
SPWL,50000,55,22648.54581,0.3,4321.12,3,2004,TRUE,2,1
SPWL,100000,26,6080.896606,0.3,-313.68,3,2004,TRUE,2,1
SPWL,100000,35,12217.62987,0.3,1501.29,3,2004,TRUE,2,1
SPWL,100000,45,26242.77583,0.3,5551.92,3,2004,TRUE,2,1
SPWL,100000,55,44524.82119,0.3,10559.02,3,2004,TRUE,2,1
SPWL,250000,26,13706.68589,0.3,1992.97,3,2004,TRUE,2,1
SPWL,250000,35,29084.57386,0.3,6541.14,3,2004,TRUE,2,1
SPWL,250000,45,64252.85925,0.3,16698.79,3,2004,TRUE,2,1
SPWL,250000,55,110153.6473,0.3,29272.73,3,2004,TRUE,2,1
SPWL,500000,26,26416.3347,0.3,5837.37,3,2004,TRUE,2,1
SPWL,500000,35,57196.14718,0.3,14940.87,3,2004,TRUE,2,1
SPWL,500000,45,127602.9983,0.3,35276.92,3,2004,TRUE,2,1
SPWL,500000,55,219535.0242,0.3,60462.25,3,2004,TRUE,2,1
SPWL,1000000,26,51835.63231,0.3,13526.18,3,2004,TRUE,2,1
SPWL,1000000,35,113419.2938,0.3,31740.34,3,2004,TRUE,2,1
SPWL,1000000,45,254303.2764,0.3,72433.17,3,2004,TRUE,2,1
SPWL,1000000,55,438297.778,0.3,122841.29,3,2004,TRUE,2,1
SPWL,2000000,26,102674.2275,0.3,28903.80,3,2004,TRUE,2,1
SPWL,2000000,35,225865.5871,0.3,65339.27,3,2004,TRUE,2,1
SPWL,2000000,45,507703.8326,0.3,146745.68,3,2004,TRUE,2,1
SPWL,2000000,55,875823.2855,0.3,247599.37,3,2004,TRUE,2,1
