Type,Death Benefit,Age,Premium,Loading,Profit,Expenses,Year,Intervention,Mortality,Reduction
T20,50000,26,105.422887,0.4,-628.8852976,1,2014,TRUE,7,2
T20,50000,35,188.5366944,0.4,293.8761294,1,2014,TRUE,7,2
T20,50000,45,802.7427094,0.4,4869.990775,1,2014,TRUE,7,2
T20,50000,55,2866.672204,0.4,17456.96842,1,2014,TRUE,7,2
T20,100000,26,186.3176284,0.4,-286.1469804,1,2014,TRUE,7,2
T20,100000,35,387.9747974,0.4,1192.84034,1,2014,TRUE,7,2
T20,100000,45,1581.198264,0.4,10180.61144,1,2014,TRUE,7,2
T20,100000,55,5705.364483,0.4,35340.43833,1,2014,TRUE,7,2
T20,250000,26,429.4083475,0.4,-49.10892936,1,2014,TRUE,7,2
T20,250000,35,933.4131426,0.4,3647.900649,1,2014,TRUE,7,2
T20,250000,45,3916.564928,0.4,26112.47344,1,2014,TRUE,7,2
T20,250000,55,14221.44132,0.4,88990.84806,1,2014,TRUE,7,2
T20,500000,26,834.5595458,0.4,345.954489,1,2014,TRUE,7,2
T20,500000,35,1842.477051,0.4,7739.667831,1,2014,TRUE,7,2
T20,500000,45,7808.842702,0.4,52665.57677,1,2014,TRUE,7,2
T20,500000,55,28414.90271,0.4,178408.1976,1,2014,TRUE,7,2
T20,1000000,26,1644.861943,0.4,1136.081326,1,2014,TRUE,7,2
T20,1000000,35,3660.604869,0.4,15923.2022,1,2014,TRUE,7,2
T20,1000000,45,15593.39825,0.4,105771.7834,1,2014,TRUE,7,2
T20,1000000,55,56801.8255,0.4,357242.8967,1,2014,TRUE,7,2
T20,2000000,26,3265.466736,0.4,2716.334999,1,2014,TRUE,7,2
T20,2000000,35,7296.860504,0.4,32290.27092,1,2014,TRUE,7,2
T20,2000000,45,31162.50934,0.4,211984.1968,1,2014,TRUE,7,2
T20,2000000,55,113575.6711,0.4,714912.2949,1,2014,TRUE,7,2
SPWL,50000,26,1875.023746,0.4,253.18,1,2014,TRUE,7,2
SPWL,50000,35,3743.097588,0.4,1575.11,1,2014,TRUE,7,2
SPWL,50000,45,9255.192091,0.4,5395.59,1,2014,TRUE,7,2
SPWL,50000,55,19444.19289,0.4,11667.01,1,2014,TRUE,7,2
SPWL,100000,26,3517.912382,0.4,947.78,1,2014,TRUE,7,2
SPWL,100000,35,7257.607573,0.4,3594.15,1,2014,TRUE,7,2
SPWL,100000,45,18293.1553,0.4,11243.14,1,2014,TRUE,7,2
SPWL,100000,55,38698.04451,0.4,23804.06,1,2014,TRUE,7,2
SPWL,250000,26,8446.578291,0.4,3031.57,1,2014,TRUE,7,2
SPWL,250000,35,17801.13753,0.4,9651.28,1,2014,TRUE,7,2
SPWL,250000,45,45407.04492,0.4,28785.81,1,2014,TRUE,7,2
SPWL,250000,55,96459.59938,0.4,60215.19,1,2014,TRUE,7,2
SPWL,500000,26,16661.02147,0.4,6504.54,1,2014,TRUE,7,2
SPWL,500000,35,35373.68745,0.4,19746.50,1,2014,TRUE,7,2
SPWL,500000,45,90596.86096,0.4,58023.58,1,2014,TRUE,7,2
SPWL,500000,55,192728.8575,0.4,120900.42,1,2014,TRUE,7,2
SPWL,1000000,26,33089.90783,0.4,13450.50,1,2014,TRUE,7,2
SPWL,1000000,35,70518.7873,0.4,39936.94,1,2014,TRUE,7,2
SPWL,1000000,45,180976.493,0.4,116499.12,1,2014,TRUE,7,2
SPWL,1000000,55,385267.3737,0.4,242270.87,1,2014,TRUE,7,2
SPWL,2000000,26,65947.68056,0.4,27342.41,1,2014,TRUE,7,2
SPWL,2000000,35,140808.987,0.4,80317.81,1,2014,TRUE,7,2
SPWL,2000000,45,361735.7572,0.4,233450.20,1,2014,TRUE,7,2
SPWL,2000000,55,770344.4062,0.4,485011.77,1,2014,TRUE,7,2
