Type,Death Benefit,Age,Premium,Loading,Profit,Expenses,Year,Intervention,Mortality,Reduction
T20,50000,26,129.6800361,0.4,-1179.61595,2,2014,TRUE,1,1
T20,50000,35,212.0457817,0.4,-519.7037194,2,2014,TRUE,1,1
T20,50000,45,827.029864,0.4,1649.094413,2,2014,TRUE,1,1
T20,50000,55,2894.65213,0.4,6716.005315,2,2014,TRUE,1,1
T20,100000,26,210.5747775,0.4,-547.125023,2,2014,TRUE,1,1
T20,100000,35,412.3240312,0.4,201.8669322,2,2014,TRUE,1,1
T20,100000,45,1605.485419,0.4,4462.265236,2,2014,TRUE,1,1
T20,100000,55,5733.344409,0.4,14611.00988,2,2014,TRUE,1,1
T20,250000,26,453.6654965,0.4,371.0352517,2,2014,TRUE,1,1
T20,250000,35,957.7623765,0.4,2244.279907,2,2014,TRUE,1,1
T20,250000,45,3940.852083,0.4,12901.77771,2,2014,TRUE,1,1
T20,250000,55,14249.42125,0.4,38296.02357,2,2014,TRUE,1,1
T20,500000,26,858.8166949,0.4,1901.302376,2,2014,TRUE,1,1
T20,500000,35,1866.826285,0.4,5648.301531,2,2014,TRUE,1,1
T20,500000,45,7833.129856,0.4,26967.63182,2,2014,TRUE,1,1
T20,500000,55,28442.88264,0.4,77771.04639,2,2014,TRUE,1,1
T20,1000000,26,1669.119092,0.4,4961.836625,2,2014,TRUE,1,1
T20,1000000,35,3684.954103,0.4,12456.34478,2,2014,TRUE,1,1
T20,1000000,45,15617.6854,0.4,55099.34005,2,2014,TRUE,1,1
T20,1000000,55,56829.80543,0.4,156721.092,2,2014,TRUE,1,1
T20,2000000,26,3289.723885,0.4,11082.90512,2,2014,TRUE,1,1
T20,2000000,35,7321.209738,0.4,26072.43127,2,2014,TRUE,1,1
T20,2000000,45,31186.7965,0.4,111362.7565,2,2014,TRUE,1,1
T20,2000000,55,113603.651,0.4,314621.1833,2,2014,TRUE,1,1
SPWL,50000,26,2107.158856,0.4,-508.17,2,2014,TRUE,1,1
SPWL,50000,35,3971.685191,0.4,213.26,2,2014,TRUE,1,1
SPWL,50000,45,9472.420975,0.4,2327.26,2,2014,TRUE,1,1
SPWL,50000,55,19634.53415,0.4,6139.39,2,2014,TRUE,1,1
SPWL,100000,26,3750.047492,0.4,139.19,2,2014,TRUE,1,1
SPWL,100000,35,7486.195176,0.4,1584.81,2,2014,TRUE,1,1
SPWL,100000,45,18510.38418,0.4,5821.59,2,2014,TRUE,1,1
SPWL,100000,55,38888.38578,0.4,13466.38,2,2014,TRUE,1,1
SPWL,250000,26,8678.7134,0.4,2081.27,2,2014,TRUE,1,1
SPWL,250000,35,18029.72513,0.4,5699.45,2,2014,TRUE,1,1
SPWL,250000,45,45624.27381,0.4,16304.59,2,2014,TRUE,1,1
SPWL,250000,55,96649.94065,0.4,35447.35,2,2014,TRUE,1,1
SPWL,500000,26,16893.15658,0.4,5318.07,2,2014,TRUE,1,1
SPWL,500000,35,35602.27506,0.4,12557.20,2,2014,TRUE,1,1
SPWL,500000,45,90814.08984,0.4,33776.24,2,2014,TRUE,1,1
SPWL,500000,55,192919.1988,0.4,72082.31,2,2014,TRUE,1,1
SPWL,1000000,26,33322.04294,0.4,11791.67,2,2014,TRUE,1,1
SPWL,1000000,35,70747.37491,0.4,26272.68,2,2014,TRUE,1,1
SPWL,1000000,45,181193.7219,0.4,68719.55,2,2014,TRUE,1,1
SPWL,1000000,55,385457.715,0.4,145352.22,2,2014,TRUE,1,1
SPWL,2000000,26,66179.81567,0.4,24738.88,2,2014,TRUE,1,1
SPWL,2000000,35,141037.5746,0.4,53703.64,2,2014,TRUE,1,1
SPWL,2000000,45,361952.9861,0.4,138606.16,2,2014,TRUE,1,1
SPWL,2000000,55,770534.7475,0.4,291892.04,2,2014,TRUE,1,1
