Type,Death Benefit,Age,Premium,Loading,Profit,Expenses,Year,Intervention,Mortality,Reduction
T20,50000,26,178.1943343,0.4,-1902.973545,3,2014,TRUE,1,2
T20,50000,35,259.0639565,0.4,-1085.136321,3,2014,TRUE,1,2
T20,50000,45,875.6041733,0.4,1307.940699,3,2014,TRUE,1,2
T20,50000,55,2950.611981,0.4,6957.344667,3,2014,TRUE,1,2
T20,100000,26,259.0890757,0.4,-1114.957037,3,2014,TRUE,1,2
T20,100000,35,461.0224989,0.4,-286.1012493,3,2014,TRUE,1,2
T20,100000,45,1654.059728,0.4,4416.31267,3,2014,TRUE,1,2
T20,100000,55,5789.304259,0.4,15737.69867,3,2014,TRUE,1,2
T20,250000,26,502.1797947,0.4,-97.72710256,3,2014,TRUE,1,2
T20,250000,35,1006.460844,0.4,1975.542644,3,2014,TRUE,1,2
T20,250000,45,3989.426392,0.4,13741.42858,3,2014,TRUE,1,2
T20,250000,55,14305.3811,0.4,42078.76068,3,2014,TRUE,1,2
T20,500000,26,907.3309931,0.4,1597.656122,3,2014,TRUE,1,2
T20,500000,35,1915.524753,0.4,5744.949133,3,2014,TRUE,1,2
T20,500000,45,7881.704166,0.4,29283.28844,3,2014,TRUE,1,2
T20,500000,55,28498.84249,0.4,85980.53069,3,2014,TRUE,1,2
T20,1000000,26,1717.63339,0.4,4988.422572,3,2014,TRUE,1,2
T20,1000000,35,3733.65257,0.4,13283.76211,3,2014,TRUE,1,2
T20,1000000,45,15666.25971,0.4,60367.00814,3,2014,TRUE,1,2
T20,1000000,55,56885.76528,0.4,173784.0707,3,2014,TRUE,1,2
T20,2000000,26,3338.238183,0.4,11769.95547,3,2014,TRUE,1,2
T20,2000000,35,7369.908205,0.4,28361.38807,3,2014,TRUE,1,2
T20,2000000,45,31235.37081,0.4,122534.4476,3,2014,TRUE,1,2
T20,2000000,55,113659.6109,0.4,349391.1508,3,2014,TRUE,1,2
SPWL,50000,26,2571.429075,0.4,-1083.83,3,2014,TRUE,1,2
SPWL,50000,35,4428.860397,0.4,-314.86,3,2014,TRUE,1,2
SPWL,50000,45,9906.878743,0.4,1925.11,3,2014,TRUE,1,2
SPWL,50000,55,20015.21668,0.4,5876.32,3,2014,TRUE,1,2
SPWL,100000,26,4214.317711,0.4,-381.09,3,2014,TRUE,1,2
SPWL,100000,35,7943.370382,0.4,1162.76,3,2014,TRUE,1,2
SPWL,100000,45,18944.84195,0.4,5661.48,3,2014,TRUE,1,2
SPWL,100000,55,39269.06831,0.4,13607.35,3,2014,TRUE,1,2
SPWL,250000,26,9142.98362,0.4,1727.15,3,2014,TRUE,1,2
SPWL,250000,35,18486.90034,0.4,5595.62,3,2014,TRUE,1,2
SPWL,250000,45,46058.73157,0.4,16870.57,3,2014,TRUE,1,2
SPWL,250000,55,97030.62318,0.4,36800.45,3,2014,TRUE,1,2
SPWL,500000,26,17357.4268,0.4,5240.88,3,2014,TRUE,1,2
SPWL,500000,35,36059.45026,0.4,12983.73,3,2014,TRUE,1,2
SPWL,500000,45,91248.54761,0.4,35552.41,3,2014,TRUE,1,2
SPWL,500000,55,193299.8813,0.4,75455.61,3,2014,TRUE,1,2
SPWL,1000000,26,33786.31316,0.4,12268.34,3,2014,TRUE,1,2
SPWL,1000000,35,71204.55011,0.4,27759.95,3,2014,TRUE,1,2
SPWL,1000000,45,181628.1797,0.4,72916.07,3,2014,TRUE,1,2
SPWL,1000000,55,385838.3975,0.4,152765.94,3,2014,TRUE,1,2
SPWL,2000000,26,66644.08589,0.4,26323.27,3,2014,TRUE,1,2
SPWL,2000000,35,141494.7498,0.4,57312.38,3,2014,TRUE,1,2
SPWL,2000000,45,362387.4438,0.4,147643.39,3,2014,TRUE,1,2
SPWL,2000000,55,770915.43,0.4,307386.59,3,2014,TRUE,1,2
