Type,Death Benefit,Age,Premium,Loading,Profit,Expenses,Year,Intervention,Mortality,Reduction
T20,50000,26,107.8179966,0.3,-389.2661456,1,2014,TRUE,2,1
T20,50000,35,214.73384,0.3,161.4854444,1,2014,TRUE,2,1
T20,50000,45,882.8459638,0.3,2106.714152,1,2014,TRUE,2,1
T20,50000,55,2956.102716,0.3,6283.718049,1,2014,TRUE,2,1
T20,100000,26,191.9010521,0.3,72.86384928,1,2014,TRUE,2,1
T20,100000,35,449.9854763,0.3,874.9663231,1,2014,TRUE,2,1
T20,100000,45,1742.06712,0.3,4676.62578,1,2014,TRUE,2,1
T20,100000,55,5885.108893,0.3,13036.35089,1,2014,TRUE,2,1
T20,250000,26,444.5387836,0.3,873.6758238,1,2014,TRUE,2,1
T20,250000,35,1089.588134,0.3,2879.303671,1,2014,TRUE,2,1
T20,250000,45,4319.730588,0.3,12386.36066,1,2014,TRUE,2,1
T20,250000,55,14672.12742,0.3,33294.24941,1,2014,TRUE,2,1
T20,500000,26,865.6016694,0.3,2208.362448,1,2014,TRUE,2,1
T20,500000,35,2155.592563,0.3,6219.865918,1,2014,TRUE,2,1
T20,500000,45,8615.836368,0.3,25235.9188,1,2014,TRUE,2,1
T20,500000,55,29317.15831,0.3,67057.41361,1,2014,TRUE,2,1
T20,1000000,26,1707.727441,0.3,4877.735696,1,2014,TRUE,2,1
T20,1000000,35,4287.601422,0.3,12900.99041,1,2014,TRUE,2,1
T20,1000000,45,17208.04793,0.3,50935.03508,1,2014,TRUE,2,1
T20,1000000,55,58607.22008,0.3,134583.742,1,2014,TRUE,2,1
T20,2000000,26,3391.978984,0.3,10216.48219,1,2014,TRUE,2,1
T20,2000000,35,8551.619139,0.3,26263.2394,1,2014,TRUE,2,1
T20,2000000,45,34392.47105,0.3,102333.2676,1,2014,TRUE,2,1
T20,2000000,55,117187.3436,0.3,269636.3988,1,2014,TRUE,2,1
SPWL,50000,26,2062.284284,0.3,94.00,1,2014,TRUE,2,1
SPWL,50000,35,4147.317734,0.3,714.15,1,2014,TRUE,2,1
SPWL,50000,45,10225.55984,0.3,2506.07,1,2014,TRUE,2,1
SPWL,50000,55,20723.09425,0.3,5497.18,1,2014,TRUE,2,1
SPWL,100000,26,3882.817667,0.3,647.82,1,2014,TRUE,2,1
SPWL,100000,35,8056.888121,0.3,1889.32,1,2014,TRUE,2,1
SPWL,100000,45,20226.32535,0.3,5476.99,1,2014,TRUE,2,1
SPWL,100000,55,41249.53748,0.3,11467.43,1,2014,TRUE,2,1
SPWL,250000,26,9344.417818,0.3,2309.28,1,2014,TRUE,2,1
SPWL,250000,35,19785.59928,0.3,5414.82,1,2014,TRUE,2,1
SPWL,250000,45,50228.62188,0.3,14389.78,1,2014,TRUE,2,1
SPWL,250000,55,102828.8672,0.3,29378.19,1,2014,TRUE,2,1
SPWL,500000,26,18447.08474,0.3,5078.38,1,2014,TRUE,2,1
SPWL,500000,35,39333.45121,0.3,11290.66,1,2014,TRUE,2,1
SPWL,500000,45,100232.4494,0.3,29244.43,1,2014,TRUE,2,1
SPWL,500000,55,205461.0833,0.3,59229.46,1,2014,TRUE,2,1
SPWL,1000000,26,36652.41857,0.3,10616.58,1,2014,TRUE,2,1
SPWL,1000000,35,78429.15507,0.3,23042.33,1,2014,TRUE,2,1
SPWL,1000000,45,200240.1045,0.3,58953.72,1,2014,TRUE,2,1
SPWL,1000000,55,410725.5156,0.3,118931.99,1,2014,TRUE,2,1
SPWL,2000000,26,73063.08625,0.3,21692.98,1,2014,TRUE,2,1
SPWL,2000000,35,156620.5628,0.3,46545.67,1,2014,TRUE,2,1
SPWL,2000000,45,400255.4147,0.3,118372.29,1,2014,TRUE,2,1
SPWL,2000000,55,821254.3801,0.3,238337.06,1,2014,TRUE,2,1
