Type,Death Benefit,Age,Premium,Loading,Profit,Expenses,Year,Intervention,Mortality,Reduction
T20,50000,26,194.5075452,0.4,196.0281523,2,2024,TRUE,3,2
T20,50000,35,204.3990655,0.4,711.1542724,2,2024,TRUE,3,2
T20,50000,45,242.5271982,0.4,860.2642464,2,2024,TRUE,3,2
T20,50000,55,341.9677508,0.4,1242.528411,2,2024,TRUE,3,2
T20,100000,26,339.957385,0.4,1239.281463,2,2024,TRUE,3,2
T20,100000,35,366.4526003,0.4,1342.369829,2,2024,TRUE,3,2
T20,100000,45,436.4857087,0.4,1636.871175,2,2024,TRUE,3,2
T20,100000,55,635.0551766,0.4,2401.957464,2,2024,TRUE,3,2
T20,250000,26,776.24347,0.4,2972.292334,2,2024,TRUE,3,2
T20,250000,35,842.4227806,0.4,3230.119612,2,2024,TRUE,3,2
T20,250000,45,1018.36124,0.4,3966.691959,2,2024,TRUE,3,2
T20,250000,55,1514.317454,0.4,5880.244622,2,2024,TRUE,3,2
T20,500000,26,1503.386945,0.4,5860.643785,2,2024,TRUE,3,2
T20,500000,35,1635.706415,0.4,6376.369251,2,2024,TRUE,3,2
T20,500000,45,1988.153793,0.4,7849.726601,2,2024,TRUE,3,2
T20,500000,55,2979.754582,0.4,11677.38989,2,2024,TRUE,3,2
T20,1000000,26,2957.673895,0.4,11637.34669,2,2024,TRUE,3,2
T20,1000000,35,3222.273682,0.4,12668.86853,2,2024,TRUE,3,2
T20,1000000,45,3927.738898,0.4,15615.79588,2,2024,TRUE,3,2
T20,1000000,55,5910.62884,0.4,23271.68041,2,2024,TRUE,3,2
T20,2000000,26,5866.247795,0.4,23190.75249,2,2024,TRUE,3,2
T20,2000000,35,6395.408218,0.4,25253.86708,2,2024,TRUE,3,2
T20,2000000,45,7806.909108,0.4,31147.93445,2,2024,TRUE,3,2
T20,2000000,55,11772.37735,0.4,46460.26147,2,2024,TRUE,3,2
SPWL,50000,26,1597.895045,0.4,602.88,2,2024,TRUE,3,2
SPWL,50000,35,1767.898514,0.4,675.90,2,2024,TRUE,3,2
SPWL,50000,45,2221.325243,0.4,868.95,2,2024,TRUE,3,2
SPWL,50000,55,3295.690393,0.4,1319.62,2,2024,TRUE,3,2
SPWL,100000,26,2791.548989,0.4,1133.81,2,2024,TRUE,3,2
SPWL,100000,35,3132.213548,0.4,1280.13,2,2024,TRUE,3,2
SPWL,100000,45,4040.838462,0.4,1666.99,2,2024,TRUE,3,2
SPWL,100000,55,6193.806115,0.4,2570.11,2,2024,TRUE,3,2
SPWL,250000,26,6372.51082,0.4,2726.60,2,2024,TRUE,3,2
SPWL,250000,35,7225.158651,0.4,3092.82,2,2024,TRUE,3,2
SPWL,250000,45,9499.37812,0.4,4061.09,2,2024,TRUE,3,2
SPWL,250000,55,14888.15328,0.4,6321.59,2,2024,TRUE,3,2
SPWL,500000,26,12340.78054,0.4,5381.24,2,2024,TRUE,3,2
SPWL,500000,35,14046.73382,0.4,6113.97,2,2024,TRUE,3,2
SPWL,500000,45,18596.94422,0.4,8051.27,2,2024,TRUE,3,2
SPWL,500000,55,29378.7319,0.4,12574.06,2,2024,TRUE,3,2
SPWL,1000000,26,24277.31998,0.4,10690.52,2,2024,TRUE,3,2
SPWL,1000000,35,27689.88417,0.4,12156.28,2,2024,TRUE,3,2
SPWL,1000000,45,36792.07641,0.4,16031.63,2,2024,TRUE,3,2
SPWL,1000000,55,58359.88913,0.4,25078.99,2,2024,TRUE,3,2
SPWL,2000000,26,48150.39885,0.4,21309.08,2,2024,TRUE,3,2
SPWL,2000000,35,54976.18485,0.4,24240.88,2,2024,TRUE,3,2
SPWL,2000000,45,73182.34079,0.4,31992.34,2,2024,TRUE,3,2
SPWL,2000000,55,116322.2036,0.4,50088.85,2,2024,TRUE,3,2
