Type,Death Benefit,Age,Premium,Loading,Profit,Expenses,Year,Intervention,Mortality,Reduction
T20,50000,26,177.0691835,0.4,252.7929374,1,2004,TRUE,3,2
T20,50000,35,182.0704355,0.4,761.572322,1,2004,TRUE,3,2
T20,50000,45,223.3873183,0.4,939.8745006,1,2004,TRUE,3,2
T20,50000,55,330.4841867,0.4,1393.300608,1,2004,TRUE,3,2
T20,100000,26,329.6014859,0.4,1352.864143,1,2004,TRUE,3,2
T20,100000,35,361.2382102,0.4,1484.533926,1,2004,TRUE,3,2
T20,100000,45,423.4381643,0.4,1822.531279,1,2004,TRUE,3,2
T20,100000,55,637.4759371,0.4,2729.75461,1,2004,TRUE,3,2
T20,250000,26,787.4844827,0.4,3296.049782,1,2004,TRUE,3,2
T20,250000,35,866.5457607,0.4,3625.295615,1,2004,TRUE,3,2
T20,250000,45,1023.590702,0.4,4470.501614,1,2004,TRUE,3,2
T20,250000,55,1558.451188,0.4,6739.116615,1,2004,TRUE,3,2
T20,500000,26,1550.622811,0.4,6534.692514,1,2004,TRUE,3,2
T20,500000,35,1708.725012,0.4,7193.231762,1,2004,TRUE,3,2
T20,500000,45,2023.844933,0.4,8883.785506,1,2004,TRUE,3,2
T20,500000,55,3093.40994,0.4,13421.38662,1,2004,TRUE,3,2
T20,1000000,26,3076.899466,0.4,13011.97798,1,2004,TRUE,3,2
T20,1000000,35,3393.083513,0.4,14329.10406,1,2004,TRUE,3,2
T20,1000000,45,4024.353393,0.4,17710.35329,1,2004,TRUE,3,2
T20,1000000,55,6163.327444,0.4,26785.92664,1,2004,TRUE,3,2
T20,2000000,26,6129.452778,0.4,25966.54891,1,2004,TRUE,3,2
T20,2000000,35,6761.800516,0.4,28600.84865,1,2004,TRUE,3,2
T20,2000000,45,8025.370314,0.4,35363.48886,1,2004,TRUE,3,2
T20,2000000,55,12303.16245,0.4,53515.00668,1,2004,TRUE,3,2
SPWL,50000,26,2063.079135,0.4,867.22,1,2004,TRUE,3,2
SPWL,50000,35,2431.96119,0.4,1024.09,1,2004,TRUE,3,2
SPWL,50000,45,3379.875099,0.4,1421.90,1,2004,TRUE,3,2
SPWL,50000,55,5539.895532,0.4,2308.74,1,2004,TRUE,3,2
SPWL,100000,26,3876.502356,0.4,1670.79,1,2004,TRUE,3,2
SPWL,100000,35,4615.023742,0.4,1984.85,1,2004,TRUE,3,2
SPWL,100000,45,6512.855322,0.4,2781.34,1,2004,TRUE,3,2
SPWL,100000,55,10837.6112,0.4,4556.98,1,2004,TRUE,3,2
SPWL,250000,26,9316.772022,0.4,4081.52,1,2004,TRUE,3,2
SPWL,250000,35,11164.2114,0.4,4867.15,1,2004,TRUE,3,2
SPWL,250000,45,15911.79599,0.4,6859.63,1,2004,TRUE,3,2
SPWL,250000,55,26730.75819,0.4,11301.70,1,2004,TRUE,3,2
SPWL,500000,26,18383.88813,0.4,8099.39,1,2004,TRUE,3,2
SPWL,500000,35,22079.52416,0.4,9670.98,1,2004,TRUE,3,2
SPWL,500000,45,31576.69711,0.4,13656.80,1,2004,TRUE,3,2
SPWL,500000,55,53219.33651,0.4,22542.89,1,2004,TRUE,3,2
SPWL,1000000,26,36518.12035,0.4,16135.12,1,2004,TRUE,3,2
SPWL,1000000,35,43910.14968,0.4,19278.64,1,2004,TRUE,3,2
SPWL,1000000,45,62906.49934,0.4,27251.12,1,2004,TRUE,3,2
SPWL,1000000,55,106196.4932,0.4,45025.29,1,2004,TRUE,3,2
SPWL,2000000,26,72786.58478,0.4,32206.60,1,2004,TRUE,3,2
SPWL,2000000,35,87571.40073,0.4,38493.95,1,2004,TRUE,3,2
SPWL,2000000,45,125566.1038,0.4,54439.77,1,2004,TRUE,3,2
SPWL,2000000,55,212150.8064,0.4,89990.07,1,2004,TRUE,3,2
