Type,Death Benefit,Age,Premium,Loading,Profit,Expenses,Year,Intervention,Mortality,Reduction
T20,50000,26,136.5191975,0.3,-1130.634371,2,2004,TRUE,2,2
T20,50000,35,255.6689263,0.3,-458.0858975,2,2004,TRUE,2,2
T20,50000,45,973.328059,0.3,1785.918965,2,2004,TRUE,2,2
T20,50000,55,3090.346566,0.3,6272.508299,2,2004,TRUE,2,2
T20,100000,26,224.344383,0.3,-595.0113131,2,2004,TRUE,2,2
T20,100000,35,536.0316243,0.3,448.0125167,2,2004,TRUE,2,2
T20,100000,45,1898.254952,0.3,4772.227022,2,2004,TRUE,2,2
T20,100000,55,6124.703445,0.3,13753.53935,2,2004,TRUE,2,2
T20,250000,26,488.1960741,0.3,308.11319,2,2004,TRUE,2,2
T20,250000,35,1267.049603,0.3,2916.240438,2,2004,TRUE,2,2
T20,250000,45,4673.035631,0.3,13731.15119,2,2004,TRUE,2,2
T20,250000,55,15227.77408,0.3,36196.63252,2,2004,TRUE,2,2
T20,500000,26,927.9488926,0.3,1813.320695,2,2004,TRUE,2,2
T20,500000,35,2485.412902,0.3,7029.953641,2,2004,TRUE,2,2
T20,500000,45,9297.670097,0.3,28662.69148,2,2004,TRUE,2,2
T20,500000,55,30399.55847,0.3,73601.7878,2,2004,TRUE,2,2
T20,1000000,26,1807.45453,0.3,4823.735705,2,2004,TRUE,2,2
T20,1000000,35,4922.139499,0.3,15257.38005,2,2004,TRUE,2,2
T20,1000000,45,18546.93903,0.3,58525.77205,2,2004,TRUE,2,2
T20,1000000,55,60743.12726,0.3,148412.0984,2,2004,TRUE,2,2
T20,2000000,26,3566.465803,0.3,10844.56573,2,2004,TRUE,2,2
T20,2000000,35,9795.592692,0.3,31712.23286,2,2004,TRUE,2,2
T20,2000000,45,37045.47689,0.3,118251.9332,2,2004,TRUE,2,2
T20,2000000,55,121430.2648,0.3,298032.7195,2,2004,TRUE,2,2
SPWL,50000,26,3040.448303,0.3,-337.63,2,2004,TRUE,2,2
SPWL,50000,35,6108.814936,0.3,649.64,2,2004,TRUE,2,2
SPWL,50000,45,13121.38791,0.3,2811.06,2,2004,TRUE,2,2
SPWL,50000,55,22262.41059,0.3,5357.57,2,2004,TRUE,2,2
SPWL,100000,26,5582.378064,0.3,513.30,2,2004,TRUE,2,2
SPWL,100000,35,11731.1296,0.3,2491.75,2,2004,TRUE,2,2
SPWL,100000,45,25791.41572,0.3,6825.85,2,2004,TRUE,2,2
SPWL,100000,55,44138.68597,0.3,11938.75,2,2004,TRUE,2,2
SPWL,250000,26,13208.16735,0.3,3066.10,2,2004,TRUE,2,2
SPWL,250000,35,28598.07359,0.3,8018.09,2,2004,TRUE,2,2
SPWL,250000,45,63801.49915,0.3,18870.23,2,2004,TRUE,2,2
SPWL,250000,55,109767.5121,0.3,31682.29,2,2004,TRUE,2,2
SPWL,500000,26,25917.81616,0.3,7320.75,2,2004,TRUE,2,2
SPWL,500000,35,56709.64691,0.3,17228.66,2,2004,TRUE,2,2
SPWL,500000,45,127151.6382,0.3,38944.19,2,2004,TRUE,2,2
SPWL,500000,55,219148.889,0.3,64588.19,2,2004,TRUE,2,2
SPWL,1000000,26,51337.11377,0.3,15830.06,2,2004,TRUE,2,2
SPWL,1000000,35,112932.7935,0.3,35649.80,2,2004,TRUE,2,2
SPWL,1000000,45,253851.9163,0.3,79092.11,2,2004,TRUE,2,2
SPWL,1000000,55,437911.6427,0.3,130399.99,2,2004,TRUE,2,2
SPWL,2000000,26,102175.709,0.3,32848.68,2,2004,TRUE,2,2
SPWL,2000000,35,225379.0868,0.3,72492.09,2,2004,TRUE,2,2
SPWL,2000000,45,507252.4725,0.3,159387.94,2,2004,TRUE,2,2
SPWL,2000000,55,875437.1503,0.3,262023.60,2,2004,TRUE,2,2
