Type,Death Benefit,Age,Premium,Loading,Profit,Expenses,Year,Intervention,Mortality,Reduction
T20,50000,26,131.2938944,0.3,-1113.216908,2,2014,TRUE,8,2
T20,50000,35,237.5144506,0.3,-75.26343362,2,2014,TRUE,8,2
T20,50000,45,906.4707715,0.3,4643.564962,2,2014,TRUE,8,2
T20,50000,55,2983.199254,0.3,16605.33815,2,2014,TRUE,8,2
T20,100000,26,215.3769499,0.3,-557.0842417,2,2014,TRUE,8,2
T20,100000,35,473.569181,0.3,1250.402682,2,2014,TRUE,8,2
T20,100000,45,1765.691928,0.3,10473.44103,2,2014,TRUE,8,2
T20,100000,55,5912.205431,0.3,34369.57585,2,2014,TRUE,8,2
T20,250000,26,468.0146814,0.3,398.8371001,2,2014,TRUE,8,2
T20,250000,35,1113.171839,0.3,4916.416717,2,2014,TRUE,8,2
T20,250000,45,4343.355395,0.3,27963.06922,2,2014,TRUE,8,2
T20,250000,55,14699.22396,0.3,87662.28898,2,2014,TRUE,8,2
T20,500000,26,889.0775672,0.3,1992.039336,2,2014,TRUE,8,2
T20,500000,35,2179.176268,0.3,11026.44011,2,2014,TRUE,8,2
T20,500000,45,8639.461175,0.3,57112.44955,2,2014,TRUE,8,2
T20,500000,55,29344.25485,0.3,176483.4775,2,2014,TRUE,8,2
T20,1000000,26,1731.203339,0.3,5178.443809,2,2014,TRUE,8,2
T20,1000000,35,4311.185126,0.3,23246.48689,2,2014,TRUE,8,2
T20,1000000,45,17231.67274,0.3,115411.2102,2,2014,TRUE,8,2
T20,1000000,55,58634.31662,0.3,354125.8546,2,2014,TRUE,8,2
T20,2000000,26,3415.454882,0.3,11551.25275,2,2014,TRUE,8,2
T20,2000000,35,8575.202844,0.3,47686.58046,2,2014,TRUE,8,2
T20,2000000,45,34416.09585,0.3,232008.7315,2,2014,TRUE,8,2
T20,2000000,55,117214.4402,0.3,709410.6087,2,2014,TRUE,8,2
SPWL,50000,26,2304.035184,0.3,-286.73,2,2014,TRUE,8,2
SPWL,50000,35,4385.065083,0.3,974.58,2,2014,TRUE,8,2
SPWL,50000,45,10450.35417,0.3,4588.93,2,2014,TRUE,8,2
SPWL,50000,55,20919.74527,0.3,9966.61,2,2014,TRUE,8,2
SPWL,100000,26,4124.568568,0.3,619.99,2,2014,TRUE,8,2
SPWL,100000,35,8294.635469,0.3,3147.49,2,2014,TRUE,8,2
SPWL,100000,45,20451.11968,0.3,10392.04,2,2014,TRUE,8,2
SPWL,100000,55,41446.1885,0.3,21179.61,2,2014,TRUE,8,2
SPWL,250000,26,9586.168719,0.3,3340.13,2,2014,TRUE,8,2
SPWL,250000,35,20023.34663,0.3,9666.19,2,2014,TRUE,8,2
SPWL,250000,45,50453.41621,0.3,27801.38,2,2014,TRUE,8,2
SPWL,250000,55,103025.5182,0.3,54818.63,2,2014,TRUE,8,2
SPWL,500000,26,18688.83564,0.3,7873.69,2,2014,TRUE,8,2
SPWL,500000,35,39571.19856,0.3,20530.70,2,2014,TRUE,8,2
SPWL,500000,45,100457.2438,0.3,56816.93,2,2014,TRUE,8,2
SPWL,500000,55,205657.7343,0.3,110883.65,2,2014,TRUE,8,2
SPWL,1000000,26,36894.16947,0.3,16940.82,2,2014,TRUE,8,2
SPWL,1000000,35,78666.90242,0.3,42259.72,2,2014,TRUE,8,2
SPWL,1000000,45,200464.8989,0.3,114848.04,2,2014,TRUE,8,2
SPWL,1000000,55,410922.1666,0.3,223013.70,2,2014,TRUE,8,2
SPWL,2000000,26,73304.83715,0.3,35075.08,2,2014,TRUE,8,2
SPWL,2000000,35,156858.3101,0.3,85717.76,2,2014,TRUE,8,2
SPWL,2000000,45,400480.2091,0.3,230910.27,2,2014,TRUE,8,2
SPWL,2000000,55,821451.0311,0.3,447273.79,2,2014,TRUE,8,2
