Type,Death Benefit,Age,Premium,Loading,Profit,Expenses,Year,Intervention,Mortality,Reduction
T20,50000,26,184.9624531,0.3,-1902.348932,3,2004,TRUE,8,1
T20,50000,35,302.1788923,0.3,-739.8989492,3,2004,TRUE,8,1
T20,50000,45,1021.729225,0.3,3919.049611,3,2004,TRUE,8,1
T20,50000,55,3146.336254,0.3,14768.97661,3,2004,TRUE,8,1
T20,100000,26,272.7876386,0.3,-1299.823959,3,2004,TRUE,8,1
T20,100000,35,584.7179293,0.3,712.6827878,3,2004,TRUE,8,1
T20,100000,45,1946.656118,0.3,9691.911307,3,2004,TRUE,8,1
T20,100000,55,6180.693133,0.3,31340.11899,3,2004,TRUE,8,1
T20,250000,26,536.6393297,0.3,-445.1262494,3,2004,TRUE,8,1
T20,250000,35,1315.735908,0.3,4583.983658,3,2004,TRUE,8,1
T20,250000,45,4721.436797,0.3,27010.4964,3,2004,TRUE,8,1
T20,250000,55,15283.76377,0.3,81053.54615,3,2004,TRUE,8,1
T20,500000,26,976.3921482,0.3,979.3699329,3,2004,TRUE,8,1
T20,500000,35,2534.099207,0.3,11036.15177,3,2004,TRUE,8,1
T20,500000,45,9346.071262,0.3,55874.80488,3,2004,TRUE,8,1
T20,500000,55,30455.54816,0.3,163909.2581,3,2004,TRUE,8,1
T20,1000000,26,1855.897785,0.3,3828.362298,3,2004,TRUE,8,1
T20,1000000,35,4970.825804,0.3,23940.48801,3,2004,TRUE,8,1
T20,1000000,45,18595.34019,0.3,113603.4218,3,2004,TRUE,8,1
T20,1000000,55,60799.11695,0.3,329620.6819,3,2004,TRUE,8,1
T20,2000000,26,3614.909059,0.3,9526.347027,3,2004,TRUE,8,1
T20,2000000,35,9844.278997,0.3,49749.16047,3,2004,TRUE,8,1
T20,2000000,45,37093.87805,0.3,229060.6558,3,2004,TRUE,8,1
T20,2000000,55,121486.2545,0.3,661043.5296,3,2004,TRUE,8,1
SPWL,50000,26,3538.966845,0.3,-597.76,3,2004,TRUE,8,1
SPWL,50000,35,6595.315209,0.3,1178.08,3,2004,TRUE,8,1
SPWL,50000,45,13572.74802,0.3,4891.13,3,2004,TRUE,8,1
SPWL,50000,55,22648.54581,0.3,8415.69,3,2004,TRUE,8,1
SPWL,100000,26,6080.896606,0.3,659.25,3,2004,TRUE,8,1
SPWL,100000,35,12217.62987,0.3,4225.07,3,2004,TRUE,8,1
SPWL,100000,45,26242.77583,0.3,11691.80,3,2004,TRUE,8,1
SPWL,100000,55,44524.82119,0.3,18807.97,3,2004,TRUE,8,1
SPWL,250000,26,13706.68589,0.3,4430.28,3,2004,TRUE,8,1
SPWL,250000,35,29084.57386,0.3,13366.04,3,2004,TRUE,8,1
SPWL,250000,45,64252.85925,0.3,32093.79,3,2004,TRUE,8,1
SPWL,250000,55,110153.6473,0.3,49984.80,3,2004,TRUE,8,1
SPWL,500000,26,26416.3347,0.3,10715.33,3,2004,TRUE,8,1
SPWL,500000,35,57196.14718,0.3,28600.99,3,2004,TRUE,8,1
SPWL,500000,45,127602.9983,0.3,66097.11,3,2004,TRUE,8,1
SPWL,500000,55,219535.0242,0.3,101946.19,3,2004,TRUE,8,1
SPWL,1000000,26,51835.63231,0.3,23285.42,3,2004,TRUE,8,1
SPWL,1000000,35,113419.2938,0.3,59070.89,3,2004,TRUE,8,1
SPWL,1000000,45,254303.2764,0.3,134103.76,3,2004,TRUE,8,1
SPWL,1000000,55,438297.778,0.3,205868.96,3,2004,TRUE,8,1
SPWL,2000000,26,102674.2275,0.3,48425.60,3,2004,TRUE,8,1
SPWL,2000000,35,225865.5871,0.3,120010.69,3,2004,TRUE,8,1
SPWL,2000000,45,507703.8326,0.3,270117.06,3,2004,TRUE,8,1
SPWL,2000000,55,875823.2855,0.3,413714.51,3,2004,TRUE,8,1
