Type,Death Benefit,Age,Premium,Loading,Profit,Expenses,Year,Intervention,Mortality,Reduction
T20,50000,26,104.8607835,0.3,-408.5106899,1,2024,TRUE,2,1
T20,50000,35,209.1047023,0.3,55.5928015,1,2024,TRUE,2,1
T20,50000,45,842.6900844,0.3,1666.703131,1,2024,TRUE,2,1
T20,50000,55,2850.203056,0.3,5272.600548,1,2024,TRUE,2,1
T20,100000,26,185.4526434,0.3,-13.09223523,1,2024,TRUE,2,1
T20,100000,35,410.835826,0.3,608.5021987,1,2024,TRUE,2,1
T20,100000,45,1660.283448,0.3,3801.08161,1,2024,TRUE,2,1
T20,100000,55,5671.570511,0.3,11017.4759,1,2024,TRUE,2,1
T20,250000,26,426.9960102,0.3,666.1694579,1,2024,TRUE,2,1
T20,250000,35,990.2886025,0.3,2220.454034,1,2024,TRUE,2,1
T20,250000,45,4113.06354,0.3,10204.21705,1,2024,TRUE,2,1
T20,250000,55,14135.67288,0.3,28252.10196,1,2024,TRUE,2,1
T20,500000,26,829.5682882,0.3,1798.27228,1,2024,TRUE,2,1
T20,500000,35,1956.04323,0.3,4907.040427,1,2024,TRUE,2,1
T20,500000,45,8201.03036,0.3,20876.10945,1,2024,TRUE,2,1
T20,500000,55,28242.51015,0.3,56976.47873,1,2024,TRUE,2,1
T20,1000000,26,1634.712844,0.3,4062.477923,1,2024,TRUE,2,1
T20,1000000,35,3887.552485,0.3,10280.21321,1,2024,TRUE,2,1
T20,1000000,45,16376.964,0.3,42219.89424,1,2024,TRUE,2,1
T20,1000000,55,56456.18471,0.3,114425.2323,1,2024,TRUE,2,1
T20,2000000,26,3245.001956,0.3,8590.889211,1,2024,TRUE,2,1
T20,2000000,35,7750.570995,0.3,21026.55879,1,2024,TRUE,2,1
T20,2000000,45,32728.83128,0.3,84907.46383,1,2024,TRUE,2,1
T20,2000000,55,112883.5338,0.3,229322.7393,1,2024,TRUE,2,1
SPWL,50000,26,1408.188765,0.3,-102.41,1,2024,TRUE,2,1
SPWL,50000,35,2711.247613,0.3,285.97,1,2024,TRUE,2,1
SPWL,50000,45,6742.295788,0.3,1480.50,1,2024,TRUE,2,1
SPWL,50000,55,15137.03395,0.3,3920.35,1,2024,TRUE,2,1
SPWL,100000,26,2614.123747,0.3,265.62,1,2024,TRUE,2,1
SPWL,100000,35,5222.712319,0.3,1043.10,1,2024,TRUE,2,1
SPWL,100000,45,13292.85865,0.3,3434.56,1,2024,TRUE,2,1
SPWL,100000,55,30100.55509,0.3,8319.61,1,2024,TRUE,2,1
SPWL,250000,26,6231.928693,0.3,1369.69,1,2024,TRUE,2,1
SPWL,250000,35,12757.10644,0.3,3314.52,1,2024,TRUE,2,1
SPWL,250000,45,32944.54724,0.3,9296.74,1,2024,TRUE,2,1
SPWL,250000,55,74991.11853,0.3,21517.37,1,2024,TRUE,2,1
SPWL,500000,26,12261.6036,0.3,3209.81,1,2024,TRUE,2,1
SPWL,500000,35,25314.42996,0.3,7100.20,1,2024,TRUE,2,1
SPWL,500000,45,65697.36155,0.3,19067.05,1,2024,TRUE,2,1
SPWL,500000,55,149808.7243,0.3,43513.64,1,2024,TRUE,2,1
SPWL,1000000,26,24320.95342,0.3,6890.06,1,2024,TRUE,2,1
SPWL,1000000,35,50429.07702,0.3,14671.58,1,2024,TRUE,2,1
SPWL,1000000,45,131202.9902,0.3,38607.67,1,2024,TRUE,2,1
SPWL,1000000,55,299443.9357,0.3,87506.19,1,2024,TRUE,2,1
SPWL,2000000,26,48439.65306,0.3,14250.56,1,2024,TRUE,2,1
SPWL,2000000,35,100658.3711,0.3,29814.32,1,2024,TRUE,2,1
SPWL,2000000,45,262214.2474,0.3,77688.90,1,2024,TRUE,2,1
SPWL,2000000,55,598714.3586,0.3,175491.28,1,2024,TRUE,2,1
