Type,Death Benefit,Age,Premium,Loading,Profit,Expenses,Year,Intervention,Mortality,Reduction
T20,50000,26,108.7965501,0.4,129.6903214,1,2004,TRUE,1,1
T20,50000,35,200.1257784,0.4,792.8846402,1,2004,TRUE,1,1
T20,50000,45,860.5585245,0.4,3190.272029,1,2004,TRUE,1,1
T20,50000,55,2971.047129,0.4,8382.771184,1,2004,TRUE,1,1
T20,100000,26,193.1328529,0.4,736.8630026,1,2004,TRUE,1,1
T20,100000,35,432.3542792,0.4,1646.942756,1,2004,TRUE,1,1
T20,100000,45,1697.082856,0.4,6299.889175,1,2004,TRUE,1,1
T20,100000,55,5914.305046,0.4,16693.05902,1,2004,TRUE,1,1
T20,250000,26,446.5088901,0.4,1717.009177,1,2004,TRUE,1,1
T20,250000,35,1044.420071,0.4,3992.651127,1,2004,TRUE,1,1
T20,250000,45,4206.655851,0.4,15628.74061,1,2004,TRUE,1,1
T20,250000,55,14744.0788,0.4,41623.92253,1,2004,TRUE,1,1
T20,500000,26,868.8022856,0.4,3350.586134,1,2004,TRUE,1,1
T20,500000,35,2064.529724,0.4,7902.165078,1,2004,TRUE,1,1
T20,500000,45,8389.277509,0.4,31176.82635,1,2004,TRUE,1,1
T20,500000,55,29460.36838,0.4,83175.36172,1,2004,TRUE,1,1
T20,1000000,26,1713.389076,0.4,6617.740048,1,2004,TRUE,1,1
T20,1000000,35,4104.74903,0.4,15721.19298,1,2004,TRUE,1,1
T20,1000000,45,16754.52082,0.4,62272.99781,1,2004,TRUE,1,1
T20,1000000,55,58892.94756,0.4,166278.2401,1,2004,TRUE,1,1
T20,2000000,26,3402.562658,0.4,13152.04788,1,2004,TRUE,1,1
T20,2000000,35,8185.187641,0.4,31359.24878,1,2004,TRUE,1,1
T20,2000000,45,33485.00746,0.4,124465.3407,1,2004,TRUE,1,1
T20,2000000,55,117758.1059,0.4,332483.9969,1,2004,TRUE,1,1
SPWL,50000,26,2622.803117,0.4,1020.72,1,2004,TRUE,1,1
SPWL,50000,35,5507.709864,0.4,2132.75,1,2004,TRUE,1,1
SPWL,50000,45,12391.21245,0.4,4741.90,1,2004,TRUE,1,1
SPWL,50000,55,21856.68872,0.4,8194.46,1,2004,TRUE,1,1
SPWL,100000,26,4996.011289,0.4,1951.76,1,2004,TRUE,1,1
SPWL,100000,35,10771.38035,0.4,4177.96,1,2004,TRUE,1,1
SPWL,100000,45,24554.87647,0.4,9402.62,1,2004,TRUE,1,1
SPWL,100000,55,43519.17475,0.4,16320.32,1,2004,TRUE,1,1
SPWL,250000,26,12115.63581,0.4,4744.86,1,2004,TRUE,1,1
SPWL,250000,35,26562.39182,0.4,10313.61,1,2004,TRUE,1,1
SPWL,250000,45,61045.86853,0.4,23384.76,1,2004,TRUE,1,1
SPWL,250000,55,108506.6328,0.4,40697.92,1,2004,TRUE,1,1
SPWL,500000,26,23981.67667,0.4,9400.05,1,2004,TRUE,1,1
SPWL,500000,35,52880.74427,0.4,20539.68,1,2004,TRUE,1,1
SPWL,500000,45,121864.1886,0.4,46688.33,1,2004,TRUE,1,1
SPWL,500000,55,216819.063,0.4,81327.24,1,2004,TRUE,1,1
SPWL,1000000,26,47713.75839,0.4,18710.41,1,2004,TRUE,1,1
SPWL,1000000,35,105517.4492,0.4,40991.83,1,2004,TRUE,1,1
SPWL,1000000,45,243500.8288,0.4,93295.48,1,2004,TRUE,1,1
SPWL,1000000,55,433443.9233,0.4,162585.88,1,2004,TRUE,1,1
SPWL,2000000,26,95177.92183,0.4,37331.13,1,2004,TRUE,1,1
SPWL,2000000,35,210790.859,0.4,81896.12,1,2004,TRUE,1,1
SPWL,2000000,45,486774.1093,0.4,186509.76,1,2004,TRUE,1,1
SPWL,2000000,55,866693.6439,0.4,325103.17,1,2004,TRUE,1,1
