Type,Death Benefit,Age,Premium,Loading,Profit,Expenses,Year,Intervention,Mortality,Reduction
T20,50000,26,181.4430342,0.4,-2207.456432,3,2004,TRUE,7,1
T20,50000,35,269.7970781,0.4,-1004.685863,3,2004,TRUE,7,1
T20,50000,45,932.6611033,0.4,3919.269663,3,2004,TRUE,7,1
T20,50000,55,3054.414762,0.4,16441.7278,3,2004,TRUE,7,1
T20,100000,26,265.779337,0.4,-1693.922133,3,2004,TRUE,7,1
T20,100000,35,505.2855335,0.4,57.98493848,3,2004,TRUE,7,1
T20,100000,45,1769.185435,0.4,9615.299511,3,2004,TRUE,7,1
T20,100000,55,5997.67268,0.4,34608.18852,3,2004,TRUE,7,1
T20,250000,26,519.1553743,0.4,-1549.616049,3,2004,TRUE,7,1
T20,250000,35,1117.351325,0.4,2828.542728,3,2004,TRUE,7,1
T20,250000,45,4278.75843,0.4,26703.38905,3,2004,TRUE,7,1
T20,250000,55,14827.44643,0.4,89107.57066,3,2004,TRUE,7,1
T20,500000,26,941.4487697,0.4,-1309.105909,3,2004,TRUE,7,1
T20,500000,35,2137.460978,0.4,7446.139043,3,2004,TRUE,7,1
T20,500000,45,8461.380088,0.4,55183.53829,3,2004,TRUE,7,1
T20,500000,55,29543.73602,0.4,179939.8742,3,2004,TRUE,7,1
T20,1000000,26,1786.035561,0.4,-828.0856297,3,2004,TRUE,7,1
T20,1000000,35,4177.680284,0.4,16681.33167,3,2004,TRUE,7,1
T20,1000000,45,16826.6234,0.4,112143.8368,3,2004,TRUE,7,1
T20,1000000,55,58976.31519,0.4,361604.4814,3,2004,TRUE,7,1
T20,2000000,26,3475.209142,0.4,133.9549292,3,2004,TRUE,7,1
T20,2000000,35,8258.118895,0.4,35151.71694,3,2004,TRUE,7,1
T20,2000000,45,33557.11004,0.4,226064.4337,3,2004,TRUE,7,1
T20,2000000,55,117841.4735,0.4,724933.6956,3,2004,TRUE,7,1
SPWL,50000,26,3371.587951,0.4,-691.37,3,2004,TRUE,7,1
SPWL,50000,35,6239.827984,0.4,1271.80,3,2004,TRUE,7,1
SPWL,50000,45,13073.85773,0.4,5624.94,3,2004,TRUE,7,1
SPWL,50000,55,22439.29679,0.4,10291.43,3,2004,TRUE,7,1
SPWL,100000,26,5744.796123,0.4,377.85,3,2004,TRUE,7,1
SPWL,100000,35,11503.49847,0.4,4319.55,3,2004,TRUE,7,1
SPWL,100000,45,25237.52175,0.4,13070.46,3,2004,TRUE,7,1
SPWL,100000,55,44101.78282,0.4,22486.03,3,2004,TRUE,7,1
SPWL,250000,26,12864.42064,0.4,3585.51,3,2004,TRUE,7,1
SPWL,250000,35,27294.50994,0.4,13462.81,3,2004,TRUE,7,1
SPWL,250000,45,61728.51382,0.4,35407.05,3,2004,TRUE,7,1
SPWL,250000,55,109089.2409,0.4,59069.83,3,2004,TRUE,7,1
SPWL,500000,26,24730.4615,0.4,8931.62,3,2004,TRUE,7,1
SPWL,500000,35,53612.86239,0.4,28701.57,3,2004,TRUE,7,1
SPWL,500000,45,122546.8339,0.4,72634.69,3,2004,TRUE,7,1
SPWL,500000,55,217401.6711,0.4,120042.83,3,2004,TRUE,7,1
SPWL,1000000,26,48462.54322,0.4,19623.83,3,2004,TRUE,7,1
SPWL,1000000,35,106249.5673,0.4,59179.09,3,2004,TRUE,7,1
SPWL,1000000,45,244183.4741,0.4,147089.96,3,2004,TRUE,7,1
SPWL,1000000,55,434026.5313,0.4,241988.84,3,2004,TRUE,7,1
SPWL,2000000,26,95926.70666,0.4,41008.25,3,2004,TRUE,7,1
SPWL,2000000,35,211522.9771,0.4,120134.14,3,2004,TRUE,7,1
SPWL,2000000,45,487456.7546,0.4,296000.52,3,2004,TRUE,7,1
SPWL,2000000,55,867276.2519,0.4,485880.86,3,2004,TRUE,7,1
