Type,Death Benefit,Age,Premium,Loading,Profit,Expenses,Year,Intervention,Mortality,Reduction
T20,50000,26,174.0648179,0.4,241.30545,1,2014,TRUE,3,2
T20,50000,35,180.7649017,0.4,729.2146847,1,2014,TRUE,3,2
T20,50000,45,220.2714066,0.4,894.0846242,1,2014,TRUE,3,2
T20,50000,55,323.0559441,0.4,1315.359054,1,2014,TRUE,3,2
T20,100000,26,323.6353157,0.4,1295.853083,1,2014,TRUE,3,2
T20,100000,35,352.8538453,0.4,1414.608764,1,2014,TRUE,3,2
T20,100000,45,416.9166443,0.4,1732.736976,1,2014,TRUE,3,2
T20,100000,55,622.3316755,0.4,2575.613084,1,2014,TRUE,3,2
T20,250000,26,772.5036019,0.4,3156.227467,1,2014,TRUE,3,2
T20,250000,35,845.5194686,0.4,3453.17845,1,2014,TRUE,3,2
T20,250000,45,1006.852357,0.4,4248.694032,1,2014,TRUE,3,2
T20,250000,55,1520.15887,0.4,6356.375175,1,2014,TRUE,3,2
T20,500000,26,1520.617412,0.4,6256.851438,1,2014,TRUE,3,2
T20,500000,35,1666.628841,0.4,6850.794592,1,2014,TRUE,3,2
T20,500000,45,1990.078546,0.4,8441.955791,1,2014,TRUE,3,2
T20,500000,55,3016.537527,0.4,12657.64533,1,2014,TRUE,3,2
T20,1000000,26,3016.845033,0.4,12458.09938,1,2014,TRUE,3,2
T20,1000000,35,3308.847585,0.4,13646.02688,1,2014,TRUE,3,2
T20,1000000,45,3956.530923,0.4,16828.47931,1,2014,TRUE,3,2
T20,1000000,55,6009.294842,0.4,25260.18563,1,2014,TRUE,3,2
T20,2000000,26,6009.300275,0.4,24860.59527,1,2014,TRUE,3,2
T20,2000000,35,6593.285073,0.4,27236.49144,1,2014,TRUE,3,2
T20,2000000,45,7889.435677,0.4,33601.52635,1,2014,TRUE,3,2
T20,2000000,55,11994.80947,0.4,50465.26623,1,2014,TRUE,3,2
SPWL,50000,26,1769.149362,0.4,740.17,1,2014,TRUE,3,2
SPWL,50000,35,2023.429716,0.4,849.03,1,2014,TRUE,3,2
SPWL,50000,45,2691.008378,0.4,1131.86,1,2014,TRUE,3,2
SPWL,50000,55,4249.635242,0.4,1780.93,1,2014,TRUE,3,2
SPWL,100000,26,3306.469287,0.4,1423.01,1,2014,TRUE,3,2
SPWL,100000,35,3815.535178,0.4,1640.94,1,2014,TRUE,3,2
SPWL,100000,45,5152.046187,0.4,2207.19,1,2014,TRUE,3,2
SPWL,100000,55,8272.526185,0.4,3506.68,1,2014,TRUE,3,2
SPWL,250000,26,7918.429063,0.4,3471.54,1,2014,TRUE,3,2
SPWL,250000,35,9191.851563,0.4,4016.68,1,2014,TRUE,3,2
SPWL,250000,45,12535.15962,0.4,5433.18,1,2014,TRUE,3,2
SPWL,250000,55,20341.19901,0.4,8683.93,1,2014,TRUE,3,2
SPWL,500000,26,15605.02869,0.4,6885.75,1,2014,TRUE,3,2
SPWL,500000,35,18152.37887,0.4,7976.24,1,2014,TRUE,3,2
SPWL,500000,45,24840.34866,0.4,10809.83,1,2014,TRUE,3,2
SPWL,500000,55,40455.65372,0.4,17312.68,1,2014,TRUE,3,2
SPWL,1000000,26,30978.22794,0.4,13714.17,1,2014,TRUE,3,2
SPWL,1000000,35,36073.43349,0.4,15895.37,1,2014,TRUE,3,2
SPWL,1000000,45,49450.72676,0.4,21563.12,1,2014,TRUE,3,2
SPWL,1000000,55,80684.56314,0.4,34570.17,1,2014,TRUE,3,2
SPWL,2000000,26,61724.62645,0.4,27371.00,1,2014,TRUE,3,2
SPWL,2000000,35,71915.54273,0.4,31733.62,1,2014,TRUE,3,2
SPWL,2000000,45,98671.48295,0.4,43069.70,1,2014,TRUE,3,2
SPWL,2000000,55,161142.382,0.4,69085.16,1,2014,TRUE,3,2
