Type,Death Benefit,Age,Premium,Loading,Profit,Expenses,Year,Intervention,Mortality,Reduction
T20,50000,26,250.1076478,0.4,796.1658061,3,2004,TRUE,3,1
T20,50000,35,251.9038549,0.4,846.4514086,3,2004,TRUE,3,1
T20,50000,45,293.396735,0.4,1006.515998,3,2004,TRUE,3,1
T20,50000,55,400.9614957,0.4,1413.270423,3,2004,TRUE,3,1
T20,100000,26,402.6399502,0.4,1379.972703,3,2004,TRUE,3,1
T20,100000,35,434.3377398,0.4,1498.464621,3,2004,TRUE,3,1
T20,100000,45,493.447581,0.4,1802.425649,3,2004,TRUE,3,1
T20,100000,55,707.9532461,0.4,2617.896357,3,2004,TRUE,3,1
T20,250000,26,860.5229469,0.4,3132.518839,3,2004,TRUE,3,1
T20,250000,35,939.6452903,0.4,3429.12568,3,2004,TRUE,3,1
T20,250000,45,1093.600119,0.4,4190.154605,3,2004,TRUE,3,1
T20,250000,55,1628.928497,0.4,6231.774158,3,2004,TRUE,3,1
T20,500000,26,1623.661275,0.4,6053.429066,3,2004,TRUE,3,1
T20,500000,35,1781.824541,0.4,6646.89411,3,2004,TRUE,3,1
T20,500000,45,2093.854349,0.4,8169.702864,3,2004,TRUE,3,1
T20,500000,55,3163.887249,0.4,12254.90383,3,2004,TRUE,3,1
T20,1000000,26,3149.937931,0.4,11895.24952,3,2004,TRUE,3,1
T20,1000000,35,3466.183043,0.4,13082.43097,3,2004,TRUE,3,1
T20,1000000,45,4094.36281,0.4,16128.79938,3,2004,TRUE,3,1
T20,1000000,55,6233.804753,0.4,24301.16316,3,2004,TRUE,3,1
T20,2000000,26,6202.491242,0.4,23578.89043,3,2004,TRUE,3,1
T20,2000000,35,6834.900046,0.4,25953.50469,3,2004,TRUE,3,1
T20,2000000,45,8095.379731,0.4,32046.99242,3,2004,TRUE,3,1
T20,2000000,55,12373.63976,0.4,48393.68184,3,2004,TRUE,3,1
SPWL,50000,26,2812.046873,0.4,967.15,3,2004,TRUE,3,1
SPWL,50000,35,3178.657103,0.4,1231.59,3,2004,TRUE,3,1
SPWL,50000,45,4120.559726,0.4,1598.76,3,2004,TRUE,3,1
SPWL,50000,55,6266.435133,0.4,2425.21,3,2004,TRUE,3,1
SPWL,100000,26,4625.470095,0.4,1816.58,3,2004,TRUE,3,1
SPWL,100000,35,5361.719655,0.4,2105.71,3,2004,TRUE,3,1
SPWL,100000,45,7253.53995,0.4,2843.20,3,2004,TRUE,3,1
SPWL,100000,55,11564.1508,0.4,4503.43,3,2004,TRUE,3,1
SPWL,250000,26,10065.73976,0.4,4003.45,3,2004,TRUE,3,1
SPWL,250000,35,11910.90731,0.4,4728.06,3,2004,TRUE,3,1
SPWL,250000,45,16652.48062,0.4,6576.50,3,2004,TRUE,3,1
SPWL,250000,55,27457.29779,0.4,10738.08,3,2004,TRUE,3,1
SPWL,500000,26,19132.85587,0.4,7648.23,3,2004,TRUE,3,1
SPWL,500000,35,22826.22007,0.4,9098.63,3,2004,TRUE,3,1
SPWL,500000,45,32317.38173,0.4,12798.67,3,2004,TRUE,3,1
SPWL,500000,55,53945.87611,0.4,21129.16,3,2004,TRUE,3,1
SPWL,1000000,26,37267.08809,0.4,14937.79,3,2004,TRUE,3,1
SPWL,1000000,35,44656.8456,0.4,17839.79,3,2004,TRUE,3,1
SPWL,1000000,45,63647.18396,0.4,25243.00,3,2004,TRUE,3,1
SPWL,1000000,55,106923.0328,0.4,41911.33,3,2004,TRUE,3,1
SPWL,2000000,26,73535.55252,0.4,29516.90,3,2004,TRUE,3,1
SPWL,2000000,35,88318.09664,0.4,35322.11,3,2004,TRUE,3,1
SPWL,2000000,45,126306.7884,0.4,50131.68,3,2004,TRUE,3,1
SPWL,2000000,55,212877.346,0.4,83475.66,3,2004,TRUE,3,1
