Type,Death Benefit,Age,Premium,Loading,Profit,Expenses,Year,Intervention,Mortality,Reduction
T20,50000,26,178.1319801,0.3,-1904.031223,3,2024,TRUE,8,2
T20,50000,35,281.677094,0.3,-953.5150511,3,2024,TRUE,8,2
T20,50000,45,917.9802455,0.3,2947.506858,3,2024,TRUE,8,2
T20,50000,55,2936.709858,0.3,13169.60656,3,2024,TRUE,8,2
T20,100000,26,258.72384,0.3,-1350.014733,3,2024,TRUE,8,2
T20,100000,35,484.4377511,0.3,46.21593348,3,2024,TRUE,8,2
T20,100000,45,1735.57361,0.3,7762.832381,3,2024,TRUE,8,2
T20,100000,55,5758.077313,0.3,28153.58549,3,2024,TRUE,8,2
T20,250000,26,500.2672068,0.3,-549.7837859,3,2024,TRUE,8,2
T20,250000,35,1063.890528,0.3,2938.649479,3,2024,TRUE,8,2
T20,250000,45,4188.353702,0.3,22208.80895,3,2024,TRUE,8,2
T20,250000,55,14222.17968,0.3,73105.52229,3,2024,TRUE,8,2
T20,500000,26,902.8394848,0.3,783.9344585,3,2024,TRUE,8,2
T20,500000,35,2029.645155,0.3,7759.372055,3,2024,TRUE,8,2
T20,500000,45,8276.320522,0.3,46285.43656,3,2024,TRUE,8,2
T20,500000,55,28329.01696,0.3,148025.417,3,2024,TRUE,8,2
T20,1000000,26,1707.984041,0.3,3451.370947,3,2024,TRUE,8,2
T20,1000000,35,3961.15441,0.3,17400.81721,3,2024,TRUE,8,2
T20,1000000,45,16452.25416,0.3,94438.69179,3,2024,TRUE,8,2
T20,1000000,55,56542.69151,0.3,297865.2063,3,2024,TRUE,8,2
T20,2000000,26,3318.273153,0.3,8786.243925,3,2024,TRUE,8,2
T20,2000000,35,7824.17292,0.3,36683.70751,3,2024,TRUE,8,2
T20,2000000,45,32804.12144,0.3,190745.2022,3,2024,TRUE,8,2
T20,2000000,55,112970.0406,0.3,597544.7849,3,2024,TRUE,8,2
SPWL,50000,26,2014.950113,0.3,-1320.94,3,2024,TRUE,8,2
SPWL,50000,35,3310.596335,0.3,-534.15,3,2024,TRUE,8,2
SPWL,50000,45,7317.494566,0.3,1890.79,3,2024,TRUE,8,2
SPWL,50000,55,15657.57235,0.3,6569.73,3,2024,TRUE,8,2
SPWL,100000,26,3220.885095,0.3,-738.49,3,2024,TRUE,8,2
SPWL,100000,35,5822.061041,0.3,841.11,3,2024,TRUE,8,2
SPWL,100000,45,13868.05743,0.3,5710.73,3,2024,TRUE,8,2
SPWL,100000,55,30621.09349,0.3,15110.93,3,2024,TRUE,8,2
SPWL,250000,26,6838.690041,0.3,1008.85,3,2024,TRUE,8,2
SPWL,250000,35,13356.45516,0.3,4966.89,3,2024,TRUE,8,2
SPWL,250000,45,33519.74601,0.3,17170.57,3,2024,TRUE,8,2
SPWL,250000,55,75511.65693,0.3,40734.51,3,2024,TRUE,8,2
SPWL,500000,26,12868.36495,0.3,3921.09,3,2024,TRUE,8,2
SPWL,500000,35,25913.77869,0.3,11843.19,3,2024,TRUE,8,2
SPWL,500000,45,66272.56032,0.3,36270.29,3,2024,TRUE,8,2
SPWL,500000,55,150329.2627,0.3,83440.48,3,2024,TRUE,8,2
SPWL,1000000,26,24927.71477,0.3,9745.56,3,2024,TRUE,8,2
SPWL,1000000,35,51028.42574,0.3,25595.80,3,2024,TRUE,8,2
SPWL,1000000,45,131778.1889,0.3,74469.73,3,2024,TRUE,8,2
SPWL,1000000,55,299964.4741,0.3,168852.43,3,2024,TRUE,8,2
SPWL,2000000,26,49046.41441,0.3,21394.51,3,2024,TRUE,8,2
SPWL,2000000,35,101257.7199,0.3,53101.00,3,2024,TRUE,8,2
SPWL,2000000,45,262789.4462,0.3,150868.62,3,2024,TRUE,8,2
SPWL,2000000,55,599234.897,0.3,339676.32,3,2024,TRUE,8,2
