Type,Death Benefit,Age,Premium,Loading,Profit,Expenses,Year,Intervention,Mortality,Reduction
T20,50000,26,174.7512772,0.4,-2210.88075,3,2024,TRUE,7,1
T20,50000,35,254.8068162,0.4,-1225.143362,3,2024,TRUE,7,1
T20,50000,45,829.6955835,0.4,2667.896494,3,2024,TRUE,7,1
T20,50000,55,2840.494711,0.4,13888.64703,3,2024,TRUE,7,1
T20,100000,26,251.9872279,0.4,-1772.104364,3,2024,TRUE,7,1
T20,100000,35,427.3302225,0.4,-583.6795702,3,2024,TRUE,7,1
T20,100000,45,1559.675226,0.4,7132.42758,3,2024,TRUE,7,1
T20,100000,55,5566.492433,0.4,29524.21649,3,2024,TRUE,7,1
T20,250000,26,483.4615343,0.4,-1717.124686,3,2024,TRUE,7,1
T20,250000,35,921.2948298,0.4,1252.46648,3,2024,TRUE,7,1
T20,250000,45,3749.614155,0.4,20526.02084,3,2024,TRUE,7,1
T20,250000,55,13744.4856,0.4,76430.92488,3,2024,TRUE,7,1
T20,500000,26,869.2520449,0.4,-1625.491889,3,2024,TRUE,7,1
T20,500000,35,1744.569175,0.4,4312.709897,3,2024,TRUE,7,1
T20,500000,45,7399.51237,0.4,42848.67627,3,2024,TRUE,7,1
T20,500000,55,27374.4742,0.4,154608.7722,3,2024,TRUE,7,1
T20,1000000,26,1640.833066,0.4,-1442.226295,3,2024,TRUE,7,1
T20,1000000,35,3391.117866,0.4,10433.19673,3,2024,TRUE,7,1
T20,1000000,45,14699.3088,0.4,87493.98712,3,2024,TRUE,7,1
T20,1000000,55,54634.45141,0.4,310964.4668,3,2024,TRUE,7,1
T20,2000000,26,3183.995109,0.4,-1075.695106,3,2024,TRUE,7,1
T20,2000000,35,6684.215248,0.4,22674.1704,3,2024,TRUE,7,1
T20,2000000,45,29298.90166,0.4,176784.6088,3,2024,TRUE,7,1
T20,2000000,55,109154.4058,0.4,623675.8561,3,2024,TRUE,7,1
SPWL,50000,26,1940.395202,0.4,-1445.44,3,2024,TRUE,7,1
SPWL,50000,35,3139.684563,0.4,-617.80,3,2024,TRUE,7,1
SPWL,50000,45,6841.211478,0.4,1908.05,3,2024,TRUE,7,1
SPWL,50000,55,15327.35261,0.4,7398.13,3,2024,TRUE,7,1
SPWL,100000,26,3071.195952,0.4,-1062.86,3,2024,TRUE,7,1
SPWL,100000,35,5478.90664,0.4,598.74,3,2024,TRUE,7,1
SPWL,100000,45,12911.35341,0.4,5670.70,3,2024,TRUE,7,1
SPWL,100000,55,29957.53564,0.4,16699.98,3,2024,TRUE,7,1
SPWL,250000,26,6463.5982,0.4,84.88,3,2024,TRUE,7,1
SPWL,250000,35,12496.57287,0.4,4248.37,3,2024,TRUE,7,1
SPWL,250000,45,31121.7792,0.4,16958.63,3,2024,TRUE,7,1
SPWL,250000,55,73848.08475,0.4,44605.52,3,2024,TRUE,7,1
SPWL,500000,26,12117.60195,0.4,1997.79,3,2024,TRUE,7,1
SPWL,500000,35,24192.68326,0.4,10331.09,3,2024,TRUE,7,1
SPWL,500000,45,61472.48886,0.4,35771.86,3,2024,TRUE,7,1
SPWL,500000,55,146998.9999,0.4,91114.77,3,2024,TRUE,7,1
SPWL,1000000,26,23425.60944,0.4,5823.59,3,2024,TRUE,7,1
SPWL,1000000,35,47584.90404,0.4,22496.52,3,2024,TRUE,7,1
SPWL,1000000,45,122173.9082,0.4,73398.32,3,2024,TRUE,7,1
SPWL,1000000,55,293300.8302,0.4,184133.27,3,2024,TRUE,7,1
SPWL,2000000,26,46041.62443,0.4,13475.21,3,2024,TRUE,7,1
SPWL,2000000,35,94369.34559,0.4,46827.38,3,2024,TRUE,7,1
SPWL,2000000,45,243576.7468,0.4,148651.24,3,2024,TRUE,7,1
SPWL,2000000,55,585904.4909,0.4,370170.25,3,2024,TRUE,7,1
