Type,Death Benefit,Age,Premium,Loading,Profit,Expenses,Year,Intervention,Mortality,Reduction
T20,50000,26,129.2845157,0.3,-1154.856477,2,2024,TRUE,2,2
T20,50000,35,233.2954995,0.3,-611.0160718,2,2024,TRUE,2,2
T20,50000,45,867.7868048,0.3,1215.361102,2,2024,TRUE,2,2
T20,50000,55,2879.038657,0.3,5346.748151,2,2024,TRUE,2,2
T20,100000,26,209.8763756,0.3,-688.5970646,2,2024,TRUE,2,2
T20,100000,35,435.369801,0.3,17.87975759,2,2024,TRUE,2,2
T20,100000,45,1685.380169,0.3,3637.279008,2,2024,TRUE,2,2
T20,100000,55,5700.406112,0.3,11906.17971,2,2024,TRUE,2,2
T20,250000,26,451.4197424,0.3,84.82784182,2,2024,TRUE,2,2
T20,250000,35,1014.822578,0.3,1851.416126,2,2024,TRUE,2,2
T20,250000,45,4138.160261,0.3,10903.03273,2,2024,TRUE,2,2
T20,250000,55,14164.50848,0.3,31584.47439,2,2024,TRUE,2,2
T20,500000,26,853.9920204,0.3,1373.869352,2,2024,TRUE,2,2
T20,500000,35,1980.577205,0.3,4907.310075,2,2024,TRUE,2,2
T20,500000,45,8226.127081,0.3,23012.62226,2,2024,TRUE,2,2
T20,500000,55,28271.34575,0.3,64381.6322,2,2024,TRUE,2,2
T20,1000000,26,1659.136576,0.3,3951.952374,2,2024,TRUE,2,2
T20,1000000,35,3912.08646,0.3,11019.09797,2,2024,TRUE,2,2
T20,1000000,45,16402.06072,0.3,47231.80132,2,2024,TRUE,2,2
T20,1000000,55,56485.02031,0.3,129975.9478,2,2024,TRUE,2,2
T20,2000000,26,3269.425688,0.3,9108.118416,2,2024,TRUE,2,2
T20,2000000,35,7775.10497,0.3,23242.67376,2,2024,TRUE,2,2
T20,2000000,45,32753.928,0.3,95670.15945,2,2024,TRUE,2,2
T20,2000000,55,112912.3694,0.3,261164.579,2,2024,TRUE,2,2
SPWL,50000,26,1610.442548,0.3,-803.58,2,2024,TRUE,2,2
SPWL,50000,35,2911.030521,0.3,-379.34,2,2024,TRUE,2,2
SPWL,50000,45,6934.028714,0.3,919.48,2,2024,TRUE,2,2
SPWL,50000,55,15310.54675,0.3,3530.54,2,2024,TRUE,2,2
SPWL,100000,26,2816.37753,0.3,-393.61,2,2024,TRUE,2,2
SPWL,100000,35,5422.495226,0.3,456.49,2,2024,TRUE,2,2
SPWL,100000,45,13484.59158,0.3,3059.37,2,2024,TRUE,2,2
SPWL,100000,55,30274.06789,0.3,8293.00,2,2024,TRUE,2,2
SPWL,250000,26,6434.182476,0.3,836.31,2,2024,TRUE,2,2
SPWL,250000,35,12956.88934,0.3,2963.99,2,2024,TRUE,2,2
SPWL,250000,45,33136.28016,0.3,9479.02,2,2024,TRUE,2,2
SPWL,250000,55,75164.63133,0.3,22580.38,2,2024,TRUE,2,2
SPWL,500000,26,12463.85739,0.3,2886.17,2,2024,TRUE,2,2
SPWL,500000,35,25514.21287,0.3,7143.14,2,2024,TRUE,2,2
SPWL,500000,45,65889.09447,0.3,20178.45,2,2024,TRUE,2,2
SPWL,500000,55,149982.2371,0.3,46392.69,2,2024,TRUE,2,2
SPWL,1000000,26,24523.20721,0.3,6985.89,2,2024,TRUE,2,2
SPWL,1000000,35,50628.85993,0.3,15501.45,2,2024,TRUE,2,2
SPWL,1000000,45,131394.7231,0.3,41577.30,2,2024,TRUE,2,2
SPWL,1000000,55,299617.4485,0.3,94017.29,2,2024,TRUE,2,2
SPWL,2000000,26,48641.90685,0.3,15185.32,2,2024,TRUE,2,2
SPWL,2000000,35,100858.154,0.3,32218.06,2,2024,TRUE,2,2
SPWL,2000000,45,262405.9803,0.3,84375.01,2,2024,TRUE,2,2
SPWL,2000000,55,598887.8714,0.3,189266.50,2,2024,TRUE,2,2
