Type,Death Benefit,Age,Premium,Loading,Profit,Expenses,Year,Intervention,Mortality,Reduction
T20,50000,26,243.6075403,0.4,131.5173935,3,2024,TRUE,3,1
T20,50000,35,252.8508244,0.4,758.5233845,3,2024,TRUE,3,1
T20,50000,45,291.0958858,0.4,892.5199066,3,2024,TRUE,3,1
T20,50000,55,390.848076,0.4,1235.821682,3,2024,TRUE,3,1
T20,100000,26,389.0573801,0.4,1235.023261,3,2024,TRUE,3,1
T20,100000,35,415.591747,0.4,1327.82764,3,2024,TRUE,3,1
T20,100000,45,485.0543963,0.4,1592.857971,3,2024,TRUE,3,1
T20,100000,55,683.9355017,0.4,2280.999212,3,2024,TRUE,3,1
T20,250000,26,825.343465,0.4,2798.112542,3,2024,TRUE,3,1
T20,250000,35,891.5619273,0.4,3030.416373,3,2024,TRUE,3,1
T20,250000,45,1066.929928,0.4,3693.872162,3,2024,TRUE,3,1
T20,250000,55,1563.197779,0.4,5416.531802,3,2024,TRUE,3,1
T20,500000,26,1552.48694,0.4,5403.261345,3,2024,TRUE,3,1
T20,500000,35,1684.845561,0.4,5868.064262,3,2024,TRUE,3,1
T20,500000,45,2036.72248,0.4,7195.562482,3,2024,TRUE,3,1
T20,500000,55,3028.634907,0.4,10642.41945,3,2024,TRUE,3,1
T20,1000000,26,3006.77389,0.4,10613.55895,3,2024,TRUE,3,1
T20,1000000,35,3271.412829,0.4,11543.36004,3,2024,TRUE,3,1
T20,1000000,45,3976.307585,0.4,14198.94312,3,2024,TRUE,3,1
T20,1000000,55,5959.509165,0.4,21094.19475,3,2024,TRUE,3,1
T20,2000000,26,5915.34779,0.4,21034.15416,3,2024,TRUE,3,1
T20,2000000,35,6444.547365,0.4,22893.95159,3,2024,TRUE,3,1
T20,2000000,45,7855.477795,0.4,28205.7044,3,2024,TRUE,3,1
T20,2000000,55,11821.25768,0.4,41997.74536,3,2024,TRUE,3,1
SPWL,50000,26,2002.136146,0.4,651.01,3,2024,TRUE,3,1
SPWL,50000,35,2171.481994,0.4,717.89,3,2024,TRUE,3,1
SPWL,50000,45,2623.137267,0.4,895.38,3,2024,TRUE,3,1
SPWL,50000,55,3693.265062,0.4,1312.46,3,2024,TRUE,3,1
SPWL,100000,26,3195.79009,0.4,1131.88,3,2024,TRUE,3,1
SPWL,100000,35,3535.797028,0.4,1266.15,3,2024,TRUE,3,1
SPWL,100000,45,4442.650486,0.4,1622.53,3,2024,TRUE,3,1
SPWL,100000,55,6591.380785,0.4,2460.01,3,2024,TRUE,3,1
SPWL,250000,26,6776.751921,0.4,2574.48,3,2024,TRUE,3,1
SPWL,250000,35,7628.742131,0.4,2910.94,3,2024,TRUE,3,1
SPWL,250000,45,9901.190144,0.4,3803.98,3,2024,TRUE,3,1
SPWL,250000,55,15285.72795,0.4,5902.65,3,2024,TRUE,3,1
SPWL,500000,26,12745.02164,0.4,4978.81,3,2024,TRUE,3,1
SPWL,500000,35,14450.3173,0.4,5652.26,3,2024,TRUE,3,1
SPWL,500000,45,18998.75624,0.4,7439.73,3,2024,TRUE,3,1
SPWL,500000,55,29776.30657,0.4,11640.38,3,2024,TRUE,3,1
SPWL,1000000,26,24681.56108,0.4,9787.48,3,2024,TRUE,3,1
SPWL,1000000,35,28093.46765,0.4,11134.90,3,2024,TRUE,3,1
SPWL,1000000,45,37193.88843,0.4,14711.24,3,2024,TRUE,3,1
SPWL,1000000,55,58757.46379,0.4,23115.85,3,2024,TRUE,3,1
SPWL,2000000,26,48554.63995,0.4,19404.81,3,2024,TRUE,3,1
SPWL,2000000,35,55379.76833,0.4,22100.17,3,2024,TRUE,3,1
SPWL,2000000,45,73584.15282,0.4,29254.25,3,2024,TRUE,3,1
SPWL,2000000,55,116719.7783,0.4,46066.78,3,2024,TRUE,3,1
