Type,Death Benefit,Age,Premium,Loading,Profit,Expenses,Year,Intervention,Mortality,Reduction
T20,50000,26,101.4980094,0.4,-412.5053944,1,2024,TRUE,1,1
T20,50000,35,182.3199673,0.4,129.3051712,1,2024,TRUE,1,1
T20,50000,45,754.9086281,0.4,2038.520912,1,2024,TRUE,1,1
T20,50000,55,2754.621969,0.4,6790.691924,1,2024,TRUE,1,1
T20,100000,26,178.7339602,0.4,112.1509075,1,2024,TRUE,1,1
T20,100000,35,353.8148593,0.4,735.590324,1,2024,TRUE,1,1
T20,100000,45,1484.888271,0.4,4525.388675,1,2024,TRUE,1,1
T20,100000,55,5480.61969,0.4,14036.30454,1,2024,TRUE,1,1
T20,250000,26,410.2082665,0.4,949.7702468,1,2024,TRUE,1,1
T20,250000,35,847.7794666,0.4,2508.701709,1,2024,TRUE,1,1
T20,250000,45,3674.8272,0.4,11985.99196,1,2024,TRUE,1,1
T20,250000,55,13658.61285,0.4,35773.14241,1,2024,TRUE,1,1
T20,500000,26,795.9987772,0.4,2345.802479,1,2024,TRUE,1,1
T20,500000,35,1671.053812,0.4,5463.88735,1,2024,TRUE,1,1
T20,500000,45,7324.725414,0.4,24420.33077,1,2024,TRUE,1,1
T20,500000,55,27288.60146,0.4,72001.20551,1,2024,TRUE,1,1
T20,1000000,26,1567.579798,0.4,5137.866943,1,2024,TRUE,1,1
T20,1000000,35,3317.602503,0.4,11374.25863,1,2024,TRUE,1,1
T20,1000000,45,14624.52184,0.4,49289.0084,1,2024,TRUE,1,1
T20,1000000,55,54548.57867,0.4,144457.3317,1,2024,TRUE,1,1
T20,2000000,26,3110.741841,0.4,10721.99587,1,2024,TRUE,1,1
T20,2000000,35,6610.699885,0.4,23195.0012,1,2024,TRUE,1,1
T20,2000000,45,29224.1147,0.4,99026.36364,1,2024,TRUE,1,1
T20,2000000,55,109068.5331,0.4,289369.5841,1,2024,TRUE,1,1
SPWL,50000,26,1333.199363,0.4,-5.40,1,2024,TRUE,1,1
SPWL,50000,35,2539.337699,0.4,462.12,1,2024,TRUE,1,1
SPWL,50000,45,6262.909318,0.4,1898.39,1,2024,TRUE,1,1
SPWL,50000,55,14804.47543,0.4,5153.81,1,2024,TRUE,1,1
SPWL,100000,26,2464.000112,0.4,441.38,1,2024,TRUE,1,1
SPWL,100000,35,4878.559777,0.4,1377.30,1,2024,TRUE,1,1
SPWL,100000,45,12333.05125,0.4,4252.69,1,2024,TRUE,1,1
SPWL,100000,55,29434.65846,0.4,10770.61,1,2024,TRUE,1,1
SPWL,250000,26,5856.40236,0.4,1781.70,1,2024,TRUE,1,1
SPWL,250000,35,11896.22601,0.4,4122.83,1,2024,TRUE,1,1
SPWL,250000,45,30543.47704,0.4,11315.57,1,2024,TRUE,1,1
SPWL,250000,55,73325.20756,0.4,27620.99,1,2024,TRUE,1,1
SPWL,500000,26,11510.40611,0.4,4015.57,1,2024,TRUE,1,1
SPWL,500000,35,23592.3364,0.4,8698.72,1,2024,TRUE,1,1
SPWL,500000,45,60894.1867,0.4,23087.04,1,2024,TRUE,1,1
SPWL,500000,55,146476.1227,0.4,55704.96,1,2024,TRUE,1,1
SPWL,1000000,26,22818.4136,0.4,8483.31,1,2024,TRUE,1,1
SPWL,1000000,35,46984.55718,0.4,17850.50,1,2024,TRUE,1,1
SPWL,1000000,45,121595.606,0.4,46629.99,1,2024,TRUE,1,1
SPWL,1000000,55,292777.9531,0.4,111872.90,1,2024,TRUE,1,1
SPWL,2000000,26,45434.42859,0.4,17418.80,1,2024,TRUE,1,1
SPWL,2000000,35,93768.99873,0.4,36154.06,1,2024,TRUE,1,1
SPWL,2000000,45,242998.4446,0.4,93715.88,1,2024,TRUE,1,1
SPWL,2000000,55,585381.6137,0.4,224208.79,1,2024,TRUE,1,1
