Type,Death Benefit,Age,Premium,Loading,Profit,Expenses,Year,Intervention,Mortality,Reduction
T20,50000,26,247.2341924,0.4,208.1964286,3,2014,TRUE,3,2
T20,50000,35,251.469883,0.4,878.6750475,3,2014,TRUE,3,2
T20,50000,45,291.1499134,0.4,1043.169737,3,2014,TRUE,3,2
T20,50000,55,394.3965819,0.4,1463.462421,3,2014,TRUE,3,2
T20,100000,26,396.8046902,0.4,1445.451863,3,2014,TRUE,3,2
T20,100000,35,426.084135,0.4,1564.083983,3,2014,TRUE,3,2
T20,100000,45,487.7951511,0.4,1881.822089,3,2014,TRUE,3,2
T20,100000,55,693.6723133,0.4,2723.716452,3,2014,TRUE,3,2
T20,250000,26,845.6729764,0.4,3305.826246,3,2014,TRUE,3,2
T20,250000,35,918.7497582,0.4,3602.653668,3,2014,TRUE,3,2
T20,250000,45,1077.730864,0.4,4397.779145,3,2014,TRUE,3,2
T20,250000,55,1591.499508,0.4,6504.478542,3,2014,TRUE,3,2
T20,500000,26,1593.786787,0.4,6406.450218,3,2014,TRUE,3,2
T20,500000,35,1739.85913,0.4,7000.26981,3,2014,TRUE,3,2
T20,500000,45,2060.957053,0.4,8591.040904,3,2014,TRUE,3,2
T20,500000,55,3087.878165,0.4,12805.74869,3,2014,TRUE,3,2
T20,1000000,26,3090.014408,0.4,12607.69816,3,2014,TRUE,3,2
T20,1000000,35,3382.077874,0.4,13795.50209,3,2014,TRUE,3,2
T20,1000000,45,4027.40943,0.4,16977.56442,3,2014,TRUE,3,2
T20,1000000,55,6080.635479,0.4,25408.28899,3,2014,TRUE,3,2
T20,2000000,26,6082.469649,0.4,25010.19405,3,2014,TRUE,3,2
T20,2000000,35,6666.515362,0.4,27385.96666,3,2014,TRUE,3,2
T20,2000000,45,7960.314184,0.4,33750.61146,3,2014,TRUE,3,2
T20,2000000,55,12066.15011,0.4,50613.3696,3,2014,TRUE,3,2
SPWL,50000,26,2464.63767,0.4,894.95,3,2014,TRUE,3,2
SPWL,50000,35,2717.402477,0.4,1003.15,3,2014,TRUE,3,2
SPWL,50000,45,3380.920082,0.4,1284.26,3,2014,TRUE,3,2
SPWL,50000,55,4929.868143,0.4,1929.25,3,2014,TRUE,3,2
SPWL,100000,26,4001.957596,0.4,1577.79,3,2014,TRUE,3,2
SPWL,100000,35,4509.507939,0.4,1795.07,3,2014,TRUE,3,2
SPWL,100000,45,5841.957891,0.4,2359.59,3,2014,TRUE,3,2
SPWL,100000,55,8952.759085,0.4,3655.00,3,2014,TRUE,3,2
SPWL,250000,26,8613.917371,0.4,3626.32,3,2014,TRUE,3,2
SPWL,250000,35,9885.824325,0.4,4170.81,3,2014,TRUE,3,2
SPWL,250000,45,13225.07132,0.4,5585.58,3,2014,TRUE,3,2
SPWL,250000,55,21021.43191,0.4,8832.25,3,2014,TRUE,3,2
SPWL,500000,26,16300.517,0.4,7040.53,3,2014,TRUE,3,2
SPWL,500000,35,18846.35163,0.4,8130.37,3,2014,TRUE,3,2
SPWL,500000,45,25530.26037,0.4,10962.22,3,2014,TRUE,3,2
SPWL,500000,55,41135.88662,0.4,17461.00,3,2014,TRUE,3,2
SPWL,1000000,26,31673.71625,0.4,13868.95,3,2014,TRUE,3,2
SPWL,1000000,35,36767.40625,0.4,16049.50,3,2014,TRUE,3,2
SPWL,1000000,45,50140.63846,0.4,21715.51,3,2014,TRUE,3,2
SPWL,1000000,55,81364.79605,0.4,34718.50,3,2014,TRUE,3,2
SPWL,2000000,26,62420.11476,0.4,27525.78,3,2014,TRUE,3,2
SPWL,2000000,35,72609.51549,0.4,31887.75,3,2014,TRUE,3,2
SPWL,2000000,45,99361.39465,0.4,43222.09,3,2014,TRUE,3,2
SPWL,2000000,55,161822.6149,0.4,69233.49,3,2014,TRUE,3,2
